"holiday_yn","pick_rgn2_nm","rider_cnt","datetime","hour_reg","reg_date","day_of_reg","rain_group","rider_cnt_w_1","rider_cnt_w_2","rider_cnt_w_3","rider_cnt_w_4","order_cnt_w_1","group_s"
"N","중구",17,2023-05-18 16:00:00,16,2023-05-18,"목요일","weak",12,14,14,14,15,"B"
"N","중구",23,2023-05-18 17:00:00,17,2023-05-18,"목요일","weak",20,23,23,23,24,"B"
"N","중구",31,2023-05-18 18:00:00,18,2023-05-18,"목요일","weak",32,22,22,22,40,"B"
"N","중구",26,2023-05-18 19:00:00,19,2023-05-18,"목요일","weak",18,22,22,22,22,"B"
"N","중구",19,2023-05-18 20:00:00,20,2023-05-18,"목요일","weak",24,14,14,14,29,"B"
"N","중구",17,2023-05-18 21:00:00,21,2023-05-18,"목요일","weak",16,17,17,17,24,"B"
"N","중구",10,2023-05-18 22:00:00,22,2023-05-18,"목요일","weak",10,8,8,8,14,"B"
"N","중구",7,2023-05-18 23:00:00,23,2023-05-18,"목요일","weak",8,8,8,8,11,"B"
"N","중구",8,2023-05-19 09:00:00,9,2023-05-19,"금요일","no",3,3,3,2,4,"A"
"N","중구",12,2023-05-19 10:00:00,10,2023-05-19,"금요일","no",16,7,4,7,23,"A"
"N","중구",22,2023-05-19 11:00:00,11,2023-05-19,"금요일","no",30,31,31,20,53,"A"
"N","중구",28,2023-05-19 12:00:00,12,2023-05-19,"금요일","no",29,21,15,20,47,"A"
"N","중구",15,2023-05-19 13:00:00,13,2023-05-19,"금요일","no",23,12,14,12,35,"A"
"N","중구",10,2023-05-19 14:00:00,14,2023-05-19,"금요일","no",18,16,14,11,22,"A"
"N","중구",9,2023-05-19 15:00:00,15,2023-05-19,"금요일","no",13,18,17,11,23,"A"
"N","중구",14,2023-05-19 16:00:00,16,2023-05-19,"금요일","no",20,14,14,10,24,"A"
"N","중구",23,2023-05-19 17:00:00,17,2023-05-19,"금요일","no",30,29,24,17,37,"A"
"N","중구",39,2023-05-19 18:00:00,18,2023-05-19,"금요일","no",36,41,35,32,55,"A"
"N","중구",34,2023-05-19 19:00:00,19,2023-05-19,"금요일","no",33,26,25,20,57,"A"
"N","중구",35,2023-05-19 20:00:00,20,2023-05-19,"금요일","no",32,33,25,19,43,"A"
"N","중구",20,2023-05-19 21:00:00,21,2023-05-19,"금요일","no",23,26,20,16,32,"A"
"N","중구",17,2023-05-19 22:00:00,22,2023-05-19,"금요일","no",17,19,14,12,25,"A"
"N","중구",13,2023-05-19 23:00:00,23,2023-05-19,"금요일","no",14,11,7,11,18,"A"
"Y","중구",8,2023-05-20 09:00:00,9,2023-05-20,"토요일","no",5,8,3,4,5,"E"
"Y","중구",9,2023-05-20 10:00:00,10,2023-05-20,"토요일","no",14,11,15,11,19,"E"
"Y","중구",29,2023-05-20 11:00:00,11,2023-05-20,"토요일","no",36,20,22,22,53,"E"
"Y","중구",31,2023-05-20 12:00:00,12,2023-05-20,"토요일","no",26,35,29,28,46,"E"
"Y","중구",36,2023-05-20 13:00:00,13,2023-05-20,"토요일","no",22,25,29,23,34,"E"
"Y","중구",23,2023-05-20 14:00:00,14,2023-05-20,"토요일","no",22,18,17,9,35,"E"
"Y","중구",19,2023-05-20 15:00:00,15,2023-05-20,"토요일","no",19,15,15,16,31,"E"
"Y","중구",21,2023-05-20 16:00:00,16,2023-05-20,"토요일","no",25,17,16,11,34,"E"
"Y","중구",35,2023-05-20 17:00:00,17,2023-05-20,"토요일","no",33,25,28,18,46,"E"
"Y","중구",42,2023-05-20 18:00:00,18,2023-05-20,"토요일","no",34,25,29,41,53,"E"
"Y","중구",37,2023-05-20 19:00:00,19,2023-05-20,"토요일","no",36,27,30,26,53,"E"
"Y","중구",38,2023-05-20 20:00:00,20,2023-05-20,"토요일","no",32,23,14,20,45,"E"
"Y","중구",27,2023-05-20 21:00:00,21,2023-05-20,"토요일","no",20,14,16,14,31,"E"
"Y","중구",20,2023-05-20 22:00:00,22,2023-05-20,"토요일","no",15,13,13,10,26,"E"
"Y","중구",11,2023-05-20 23:00:00,23,2023-05-20,"토요일","no",12,8,11,5,13,"E"
"Y","중구",7,2023-05-21 09:00:00,9,2023-05-21,"일요일","no",8,4,5,2,8,"E"
"Y","중구",12,2023-05-21 10:00:00,10,2023-05-21,"일요일","no",16,15,7.5,11,25,"E"
"Y","중구",32,2023-05-21 11:00:00,11,2023-05-21,"일요일","no",29,29,28,17,45,"E"
"Y","중구",37,2023-05-21 12:00:00,12,2023-05-21,"일요일","no",32,26,30,30,55,"E"
"Y","중구",21,2023-05-21 13:00:00,13,2023-05-21,"일요일","no",22,30,23,24,31,"E"
"Y","중구",19,2023-05-21 14:00:00,14,2023-05-21,"일요일","no",20,14.5,24,12,28,"E"
"Y","중구",15,2023-05-21 15:00:00,15,2023-05-21,"일요일","no",15,17,16,15,24,"E"
"Y","중구",22,2023-05-21 16:00:00,16,2023-05-21,"일요일","no",21,16.5,18,12,30,"E"
"Y","중구",37,2023-05-21 17:00:00,17,2023-05-21,"일요일","no",35,32,27,21,39,"E"
"Y","중구",36,2023-05-21 18:00:00,18,2023-05-21,"일요일","no",43,27.5,33,35,64,"E"
"Y","중구",36,2023-05-21 19:00:00,19,2023-05-21,"일요일","no",31,25.5,34,23,45,"E"
"Y","중구",17,2023-05-21 20:00:00,20,2023-05-21,"일요일","no",30,35,18,26,41,"E"
"Y","중구",17,2023-05-21 21:00:00,21,2023-05-21,"일요일","no",20,20,15,15,27,"E"
"Y","중구",10,2023-05-21 22:00:00,22,2023-05-21,"일요일","no",14,10,9,6,16,"E"
"Y","중구",12,2023-05-21 23:00:00,23,2023-05-21,"일요일","no",7,8,5,4,11,"E"
"N","중구",5,2023-05-22 09:00:00,9,2023-05-22,"월요일","no",4,4,4,4,6,"B"
"N","중구",10,2023-05-22 10:00:00,10,2023-05-22,"월요일","weak",12,12,12,12,19,"B"
"N","중구",27,2023-05-22 11:00:00,11,2023-05-22,"월요일","no",18,18,18,18,27,"B"
"N","중구",28,2023-05-22 12:00:00,12,2023-05-22,"월요일","no",30,30,30,30,51,"B"
"N","중구",21,2023-05-22 13:00:00,13,2023-05-22,"월요일","no",21,21,21,21,23,"B"
"N","중구",16,2023-05-22 14:00:00,14,2023-05-22,"월요일","no",18,18,18,18,26,"B"
"N","중구",17,2023-05-22 15:00:00,15,2023-05-22,"월요일","no",13,13,13,13,16,"B"
"N","중구",21,2023-05-22 16:00:00,16,2023-05-22,"월요일","no",17,17,17,17,25,"B"
"N","중구",23,2023-05-22 17:00:00,17,2023-05-22,"월요일","no",27,27,27,27,34,"B"
"N","중구",32,2023-05-22 18:00:00,18,2023-05-22,"월요일","no",39,39,39,39,52,"B"
"N","중구",38,2023-05-22 19:00:00,19,2023-05-22,"월요일","no",31,31,31,31,45,"B"
"N","중구",21,2023-05-22 20:00:00,20,2023-05-22,"월요일","no",25,25,25,25,33,"B"
"N","중구",12,2023-05-22 21:00:00,21,2023-05-22,"월요일","no",14,14,14,14,15,"B"
"N","중구",11,2023-05-22 22:00:00,22,2023-05-22,"월요일","no",13,13,13,13,17,"B"
"N","중구",8,2023-05-22 23:00:00,23,2023-05-22,"월요일","no",6,6,6,6,9,"B"
"N","중구",2,2023-05-23 09:00:00,9,2023-05-23,"화요일","no",4,4,4,2,6,"A"
"N","중구",8,2023-05-23 10:00:00,10,2023-05-23,"화요일","no",13,7,8,2,14,"A"
"N","중구",25,2023-05-23 11:00:00,11,2023-05-23,"화요일","no",34,36,22,16,49,"A"
"N","중구",26,2023-05-23 12:00:00,12,2023-05-23,"화요일","no",19,24,25,17,27,"A"
"N","중구",19,2023-05-23 13:00:00,13,2023-05-23,"화요일","no",16,16,13,12,26,"A"
"N","중구",13,2023-05-23 14:00:00,14,2023-05-23,"화요일","no",12,11,17,9,16,"A"
"N","중구",11,2023-05-23 15:00:00,15,2023-05-23,"화요일","no",5,12,12,6,8,"A"
"N","중구",12,2023-05-23 16:00:00,16,2023-05-23,"화요일","no",18,24,10,8,24,"A"
"N","중구",24,2023-05-23 17:00:00,17,2023-05-23,"화요일","no",31,33,16,17,51,"A"
"N","중구",40,2023-05-23 18:00:00,18,2023-05-23,"화요일","no",34,42,35,30,64,"A"
"N","중구",31,2023-05-23 19:00:00,19,2023-05-23,"화요일","no",35,36,35,19,43,"A"
"N","중구",22,2023-05-23 20:00:00,20,2023-05-23,"화요일","no",28,25,17,19,41,"A"
"N","중구",18,2023-05-23 21:00:00,21,2023-05-23,"화요일","no",17,16,16,9,21,"A"
"N","중구",13,2023-05-23 22:00:00,22,2023-05-23,"화요일","no",11,20,15,7,20,"A"
"N","중구",5,2023-05-23 23:00:00,23,2023-05-23,"화요일","no",6,11,10,5,8,"A"
"N","중구",5,2023-05-24 09:00:00,9,2023-05-24,"수요일","no",6,2,6,6,8,"A"
"N","중구",9,2023-05-24 10:00:00,10,2023-05-24,"수요일","no",10,11,13,8,14,"A"
"N","중구",25,2023-05-24 11:00:00,11,2023-05-24,"수요일","no",32,38,32,24,51,"A"
"N","중구",30,2023-05-24 12:00:00,12,2023-05-24,"수요일","no",27,28,28,19,46,"A"
"N","중구",16,2023-05-24 13:00:00,13,2023-05-24,"수요일","no",24,13,17,15,31,"A"
"N","중구",12,2023-05-24 14:00:00,14,2023-05-24,"수요일","no",12,14,12,10,17,"A"
"N","중구",12,2023-05-24 15:00:00,15,2023-05-24,"수요일","no",12,9,13,10,17,"A"
"N","중구",18,2023-05-24 16:00:00,16,2023-05-24,"수요일","no",13,14,19,14,21,"A"
"N","중구",31,2023-05-24 17:00:00,17,2023-05-24,"수요일","no",26,25,29,23,41,"A"
"N","중구",40,2023-05-24 18:00:00,18,2023-05-24,"수요일","no",49,33,43,33,79,"A"
"N","중구",30,2023-05-24 19:00:00,19,2023-05-24,"수요일","no",42,33,30,23,57,"A"
"N","중구",24,2023-05-24 20:00:00,20,2023-05-24,"수요일","no",26,28,35,16,33,"A"
"N","중구",13,2023-05-24 21:00:00,21,2023-05-24,"수요일","no",13,22,23,19,14,"A"
"N","중구",13,2023-05-24 22:00:00,22,2023-05-24,"수요일","no",11,12,18,12,14,"A"
"N","중구",6,2023-05-24 23:00:00,23,2023-05-24,"수요일","no",7,7,10,7,9,"A"
"N","중구",5,2023-05-25 09:00:00,9,2023-05-25,"목요일","no",5,6,3,3,5,"A"
"N","중구",8,2023-05-25 10:00:00,10,2023-05-25,"목요일","no",12,13,7,4,19,"A"
"N","중구",25,2023-05-25 11:00:00,11,2023-05-25,"목요일","no",33,33,22,20,53,"A"
"N","중구",22,2023-05-25 12:00:00,12,2023-05-25,"목요일","no",21,38,29,25,31,"A"
"N","중구",19,2023-05-25 13:00:00,13,2023-05-25,"목요일","no",24,27,16,20,31,"A"
"N","중구",13,2023-05-25 14:00:00,14,2023-05-25,"목요일","no",20,14,17,11,27,"A"
"N","중구",14,2023-05-25 15:00:00,15,2023-05-25,"목요일","no",15,11,14,11,20,"A"
"N","중구",21,2023-05-25 16:00:00,16,2023-05-25,"목요일","no",16,19,19,11,25,"A"
"N","중구",25,2023-05-25 17:00:00,17,2023-05-25,"목요일","no",32,23,18,14,54,"A"
"N","중구",35,2023-05-25 18:00:00,18,2023-05-25,"목요일","no",39,44,31,31,62,"A"
"N","중구",37,2023-05-25 19:00:00,19,2023-05-25,"목요일","no",36,41,22,22,58,"A"
"N","중구",28,2023-05-25 20:00:00,20,2023-05-25,"목요일","no",36,35,24,23,49,"A"
"N","중구",20,2023-05-25 21:00:00,21,2023-05-25,"목요일","no",21,26,19,15,26,"A"
"N","중구",13,2023-05-25 22:00:00,22,2023-05-25,"목요일","no",14,19,12,6,20,"A"
"N","중구",7,2023-05-25 23:00:00,23,2023-05-25,"목요일","no",5,15,6,5,7,"A"
"N","중구",5,2023-05-26 09:00:00,9,2023-05-26,"금요일","no",8,3,3,3,8,"A"
"N","중구",15,2023-05-26 10:00:00,10,2023-05-26,"금요일","no",12,16,7,4,15,"A"
"N","중구",24,2023-05-26 11:00:00,11,2023-05-26,"금요일","no",22,30,31,31,33,"A"
"N","중구",26,2023-05-26 12:00:00,12,2023-05-26,"금요일","no",28,29,21,15,47,"A"
"N","중구",25,2023-05-26 13:00:00,13,2023-05-26,"금요일","no",15,23,12,14,25,"A"
"N","중구",11,2023-05-26 14:00:00,14,2023-05-26,"금요일","no",10,18,16,14,12,"A"
"N","중구",13,2023-05-26 15:00:00,15,2023-05-26,"금요일","no",9,13,18,17,15,"A"
"N","중구",16,2023-05-26 16:00:00,16,2023-05-26,"금요일","no",14,20,14,14,19,"A"
"N","중구",21,2023-05-26 17:00:00,17,2023-05-26,"금요일","no",23,30,29,24,30,"A"
"N","중구",36,2023-05-26 18:00:00,18,2023-05-26,"금요일","no",39,36,41,35,63,"A"
"N","중구",36,2023-05-26 19:00:00,19,2023-05-26,"금요일","no",34,33,26,25,51,"A"
"N","중구",32,2023-05-26 20:00:00,20,2023-05-26,"금요일","no",35,32,33,25,51,"A"
"N","중구",21,2023-05-26 21:00:00,21,2023-05-26,"금요일","no",20,23,26,20,31,"A"
"N","중구",14,2023-05-26 22:00:00,22,2023-05-26,"금요일","no",17,17,19,14,23,"A"
"N","중구",10,2023-05-26 23:00:00,23,2023-05-26,"금요일","no",13,14,11,7,15,"A"
"Y","중구",5,2023-05-27 09:00:00,9,2023-05-27,"토요일","no",5,5,5,5,7,"F"
"Y","중구",14,2023-05-27 10:00:00,10,2023-05-27,"토요일","no",13,15,15,15,21,"F"
"Y","중구",31,2023-05-27 11:00:00,11,2023-05-27,"토요일","weak",30,27,27,27,49,"F"
"Y","중구",32,2023-05-27 12:00:00,12,2023-05-27,"토요일","no",27,41,41,41,46,"F"
"Y","중구",28,2023-05-27 13:00:00,13,2023-05-27,"토요일","no",23,31,31,31,32,"F"
"Y","중구",20,2023-05-27 14:00:00,14,2023-05-27,"토요일","no",22,21,21,21,27,"F"
"Y","중구",20,2023-05-27 15:00:00,15,2023-05-27,"토요일","no",21,22,22,22,33,"F"
"Y","중구",23,2023-05-27 16:00:00,16,2023-05-27,"토요일","no",17,23,23,23,30,"F"
"Y","중구",36,2023-05-27 17:00:00,17,2023-05-27,"토요일","no",28,29,29,29,53,"F"
"Y","중구",34,2023-05-27 18:00:00,18,2023-05-27,"토요일","no",29,29,29,29,50,"F"
"Y","중구",38,2023-05-27 19:00:00,19,2023-05-27,"토요일","no",30,36,36,36,47,"F"
"Y","중구",39,2023-05-27 20:00:00,20,2023-05-27,"토요일","no",24,28,28,28,42,"F"
"Y","중구",26,2023-05-27 21:00:00,21,2023-05-27,"토요일","no",30,24,24,24,50,"F"
"Y","중구",21,2023-05-27 22:00:00,22,2023-05-27,"토요일","no",21,23,23,23,38,"F"
"Y","중구",16,2023-05-27 23:00:00,23,2023-05-27,"토요일","no",12,14,14,14,18,"F"
"Y","중구",6,2023-05-28 09:00:00,9,2023-05-28,"일요일","weak",8,6,1,1,8,"F"
"Y","중구",13,2023-05-28 10:00:00,10,2023-05-28,"일요일","no",10,9,8,8,11,"F"
"Y","중구",30,2023-05-28 11:00:00,11,2023-05-28,"일요일","no",22,19,24,24,38,"F"
"Y","중구",40,2023-05-28 12:00:00,12,2023-05-28,"일요일","no",30,20,21,21,51,"F"
"Y","중구",32,2023-05-28 13:00:00,13,2023-05-28,"일요일","no",27,16,16,16,39,"F"
"Y","중구",30,2023-05-28 14:00:00,14,2023-05-28,"일요일","no",23,13,13,13,42,"F"
"Y","중구",27,2023-05-28 15:00:00,15,2023-05-28,"일요일","weak",19,12,12,12,27,"F"
"Y","중구",34,2023-05-28 16:00:00,16,2023-05-28,"일요일","weak",21,16,18,18,34,"F"
"Y","중구",30,2023-05-28 17:00:00,17,2023-05-28,"일요일","no",27,19,27,27,42,"F"
"Y","중구",39,2023-05-28 18:00:00,18,2023-05-28,"일요일","no",30,24,27,27,54,"F"
"Y","중구",38,2023-05-28 19:00:00,19,2023-05-28,"일요일","no",33,19,28,28,44,"F"
"Y","중구",22,2023-05-28 20:00:00,20,2023-05-28,"일요일","no",18,17,25,25,25,"F"
"Y","중구",25,2023-05-28 21:00:00,21,2023-05-28,"일요일","no",19,11,16,16,26,"F"
"Y","중구",20,2023-05-28 22:00:00,22,2023-05-28,"일요일","weak",17,5,8,8,24,"F"
"Y","중구",11,2023-05-28 23:00:00,23,2023-05-28,"일요일","weak",10,5,7,7,15,"F"
"N","중구",4,2023-05-29 09:00:00,9,2023-05-29,"월요일","normal",5,5,5,5,5,"B"
"N","중구",11,2023-05-29 10:00:00,10,2023-05-29,"월요일","normal",10,10,10,10,15,"B"
"N","중구",32,2023-05-29 11:00:00,11,2023-05-29,"월요일","weak",27,27,27,27,40,"B"
"N","중구",31,2023-05-29 12:00:00,12,2023-05-29,"월요일","normal",28,28,28,28,50,"B"
"N","중구",26,2023-05-29 13:00:00,13,2023-05-29,"월요일","normal",21,21,21,21,31,"B"
"N","중구",23,2023-05-29 14:00:00,14,2023-05-29,"월요일","normal",16,16,16,16,22,"B"
"N","중구",22,2023-05-29 15:00:00,15,2023-05-29,"월요일","normal",17,17,17,17,22,"B"
"N","중구",28,2023-05-29 16:00:00,16,2023-05-29,"월요일","weak",21,21,21,21,26,"B"
"N","중구",31,2023-05-29 17:00:00,17,2023-05-29,"월요일","normal",23,23,23,23,40,"B"
"N","중구",35,2023-05-29 18:00:00,18,2023-05-29,"월요일","normal",32,32,32,32,48,"B"
"N","중구",30,2023-05-29 19:00:00,19,2023-05-29,"월요일","weak",38,38,38,38,54,"B"
"N","중구",21,2023-05-29 20:00:00,20,2023-05-29,"월요일","weak",21,21,21,21,26,"B"
"N","중구",12,2023-05-29 21:00:00,21,2023-05-29,"월요일","no",12,12,12,12,13,"B"
"N","중구",15,2023-05-29 22:00:00,22,2023-05-29,"월요일","no",11,11,11,11,16,"B"
"N","중구",5,2023-05-29 23:00:00,23,2023-05-29,"월요일","no",8,8,8,8,10,"B"
"N","중구",2,2023-05-30 09:00:00,9,2023-05-30,"화요일","no",2,4,4,4,2,"A"
"N","중구",8,2023-05-30 10:00:00,10,2023-05-30,"화요일","no",8,13,7,8,9,"A"
"N","중구",29,2023-05-30 11:00:00,11,2023-05-30,"화요일","no",25,34,36,22,38,"A"
"N","중구",28,2023-05-30 12:00:00,12,2023-05-30,"화요일","no",26,19,24,25,37,"A"
"N","중구",12,2023-05-30 13:00:00,13,2023-05-30,"화요일","no",19,16,16,13,28,"A"
"N","중구",14,2023-05-30 14:00:00,14,2023-05-30,"화요일","no",13,12,11,17,21,"A"
"N","중구",17,2023-05-30 15:00:00,15,2023-05-30,"화요일","no",11,5,12,12,17,"A"
"N","중구",15,2023-05-30 16:00:00,16,2023-05-30,"화요일","no",12,18,24,10,17,"A"
"N","중구",20,2023-05-30 17:00:00,17,2023-05-30,"화요일","no",24,31,33,16,36,"A"
"N","중구",34,2023-05-30 18:00:00,18,2023-05-30,"화요일","no",40,34,42,35,55,"A"
"N","중구",29,2023-05-30 19:00:00,19,2023-05-30,"화요일","no",31,35,36,35,44,"A"
"N","중구",23,2023-05-30 20:00:00,20,2023-05-30,"화요일","no",22,28,25,17,32,"A"
"N","중구",18,2023-05-30 21:00:00,21,2023-05-30,"화요일","no",18,17,16,16,26,"A"
"N","중구",15,2023-05-30 22:00:00,22,2023-05-30,"화요일","no",13,11,20,15,15,"A"
"N","중구",9,2023-05-30 23:00:00,23,2023-05-30,"화요일","no",5,6,11,10,6,"A"
"N","중구",6,2023-05-31 09:00:00,9,2023-05-31,"수요일","no",5,6,2,6,6,"A"
"N","중구",5,2023-05-31 10:00:00,10,2023-05-31,"수요일","no",9,10,11,13,10,"A"
"N","중구",24,2023-05-31 11:00:00,11,2023-05-31,"수요일","no",25,32,38,32,37,"A"
"N","중구",29,2023-05-31 12:00:00,12,2023-05-31,"수요일","no",30,27,28,28,39,"A"
"N","중구",23,2023-05-31 13:00:00,13,2023-05-31,"수요일","no",16,24,13,17,21,"A"
"N","중구",14,2023-05-31 14:00:00,14,2023-05-31,"수요일","no",12,12,14,12,15,"A"
"N","중구",15,2023-05-31 15:00:00,15,2023-05-31,"수요일","no",12,12,9,13,16,"A"
"N","중구",20,2023-05-31 16:00:00,16,2023-05-31,"수요일","no",18,13,14,19,22,"A"
"N","중구",14,2023-05-31 17:00:00,17,2023-05-31,"수요일","no",31,26,25,29,47,"A"
"N","중구",40,2023-05-31 18:00:00,18,2023-05-31,"수요일","no",40,49,33,43,64,"A"
"N","중구",31,2023-05-31 19:00:00,19,2023-05-31,"수요일","no",30,42,33,30,45,"A"
"N","중구",28,2023-05-31 20:00:00,20,2023-05-31,"수요일","no",24,26,28,35,30,"A"
"N","중구",16,2023-05-31 21:00:00,21,2023-05-31,"수요일","no",13,13,22,23,21,"A"
"N","중구",12,2023-05-31 22:00:00,22,2023-05-31,"수요일","no",13,11,12,18,17,"A"
"N","중구",5,2023-05-31 23:00:00,23,2023-05-31,"수요일","no",6,7,7,10,7,"A"
"N","중구",4,2023-06-01 09:00:00,9,2023-06-01,"목요일","no",5,1,1,1,6,"B"
"N","중구",8,2023-06-01 10:00:00,10,2023-06-01,"목요일","no",8,3,4,4,12,"B"
"N","중구",28,2023-06-01 11:00:00,11,2023-06-01,"목요일","no",31,18,21,21,47,"B"
"N","중구",26,2023-06-01 12:00:00,12,2023-06-01,"목요일","no",29,21,17,17,50,"B"
"N","중구",16,2023-06-01 13:00:00,13,2023-06-01,"목요일","no",16,10,15,15,20,"B"
"N","중구",13,2023-06-01 14:00:00,14,2023-06-01,"목요일","weak",16,9,12,12,27,"B"
"N","중구",11,2023-06-01 15:00:00,15,2023-06-01,"목요일","no",12,5,9,9,17,"B"
"N","중구",10,2023-06-01 16:00:00,16,2023-06-01,"목요일","no",17,12,14,14,20,"B"
"N","중구",22,2023-06-01 17:00:00,17,2023-06-01,"목요일","no",23,20,23,23,35,"B"
"N","중구",29,2023-06-01 18:00:00,18,2023-06-01,"목요일","no",31,32,22,22,47,"B"
"N","중구",32,2023-06-01 19:00:00,19,2023-06-01,"목요일","no",26,18,22,22,36,"B"
"N","중구",26,2023-06-01 20:00:00,20,2023-06-01,"목요일","no",19,24,14,14,30,"B"
"N","중구",14,2023-06-01 21:00:00,21,2023-06-01,"목요일","no",17,16,17,17,21,"B"
"N","중구",12,2023-06-01 22:00:00,22,2023-06-01,"목요일","no",10,10,8,8,19,"B"
"N","중구",7,2023-06-01 23:00:00,23,2023-06-01,"목요일","no",7,8,8,8,7,"B"
"N","중구",4,2023-06-02 09:00:00,9,2023-06-02,"금요일","no",5,8,3,3,7,"A"
"N","중구",7,2023-06-02 10:00:00,10,2023-06-02,"금요일","no",15,12,16,7,21,"A"
"N","중구",34,2023-06-02 11:00:00,11,2023-06-02,"금요일","no",24,22,30,31,38,"A"
"N","중구",26,2023-06-02 12:00:00,12,2023-06-02,"금요일","no",26,28,29,21,34,"A"
"N","중구",14,2023-06-02 13:00:00,13,2023-06-02,"금요일","no",25,15,23,12,33,"A"
"N","중구",11,2023-06-02 14:00:00,14,2023-06-02,"금요일","no",11,10,18,16,13,"A"
"N","중구",19,2023-06-02 15:00:00,15,2023-06-02,"금요일","no",13,9,13,18,16,"A"
"N","중구",20,2023-06-02 16:00:00,16,2023-06-02,"금요일","no",16,14,20,14,25,"A"
"N","중구",25,2023-06-02 17:00:00,17,2023-06-02,"금요일","no",21,23,30,29,28,"A"
"N","중구",33,2023-06-02 18:00:00,18,2023-06-02,"금요일","no",36,39,36,41,50,"A"
"N","중구",44,2023-06-02 19:00:00,19,2023-06-02,"금요일","no",36,34,33,26,53,"A"
"N","중구",33,2023-06-02 20:00:00,20,2023-06-02,"금요일","no",32,35,32,33,45,"A"
"N","중구",14,2023-06-02 21:00:00,21,2023-06-02,"금요일","no",21,20,23,26,26,"A"
"N","중구",17,2023-06-02 22:00:00,22,2023-06-02,"금요일","no",14,17,17,19,20,"A"
"N","중구",9,2023-06-02 23:00:00,23,2023-06-02,"금요일","no",10,13,14,11,20,"A"
"Y","중구",4,2023-06-03 09:00:00,9,2023-06-03,"토요일","no",8,5,8,3,8,"E"
"Y","중구",11,2023-06-03 10:00:00,10,2023-06-03,"토요일","no",9,14,11,15,11,"E"
"Y","중구",34,2023-06-03 11:00:00,11,2023-06-03,"토요일","no",29,36,20,22,42,"E"
"Y","중구",35,2023-06-03 12:00:00,12,2023-06-03,"토요일","no",31,26,35,29,43,"E"
"Y","중구",31,2023-06-03 13:00:00,13,2023-06-03,"토요일","no",36,22,25,29,62,"E"
"Y","중구",29,2023-06-03 14:00:00,14,2023-06-03,"토요일","no",23,22,18,17,29,"E"
"Y","중구",17,2023-06-03 15:00:00,15,2023-06-03,"토요일","no",19,19,15,15,28,"E"
"Y","중구",20,2023-06-03 16:00:00,16,2023-06-03,"토요일","no",21,25,17,16,34,"E"
"Y","중구",27,2023-06-03 17:00:00,17,2023-06-03,"토요일","no",35,33,25,28,45,"E"
"Y","중구",37,2023-06-03 18:00:00,18,2023-06-03,"토요일","no",42,34,25,29,54,"E"
"Y","중구",39,2023-06-03 19:00:00,19,2023-06-03,"토요일","no",37,36,27,30,61,"E"
"Y","중구",22,2023-06-03 20:00:00,20,2023-06-03,"토요일","no",38,32,23,14,57,"E"
"Y","중구",18,2023-06-03 21:00:00,21,2023-06-03,"토요일","no",27,20,14,16,36,"E"
"Y","중구",21,2023-06-03 22:00:00,22,2023-06-03,"토요일","no",20,15,13,13,33,"E"
"Y","중구",11,2023-06-03 23:00:00,23,2023-06-03,"토요일","no",11,12,8,11,14,"E"
"Y","중구",4,2023-06-04 09:00:00,9,2023-06-04,"일요일","no",7,8,4,5,8,"E"
"Y","중구",12,2023-06-04 10:00:00,10,2023-06-04,"일요일","no",12,16,15,7.5,14,"E"
"Y","중구",30,2023-06-04 11:00:00,11,2023-06-04,"일요일","no",32,29,29,28,48,"E"
"Y","중구",28,2023-06-04 12:00:00,12,2023-06-04,"일요일","no",37,32,26,30,54,"E"
"Y","중구",22,2023-06-04 13:00:00,13,2023-06-04,"일요일","no",21,22,30,23,29,"E"
"Y","중구",25,2023-06-04 14:00:00,14,2023-06-04,"일요일","no",19,20,14.5,24,31,"E"
"Y","중구",23,2023-06-04 15:00:00,15,2023-06-04,"일요일","no",15,15,17,16,20,"E"
"Y","중구",30,2023-06-04 16:00:00,16,2023-06-04,"일요일","no",22,21,16.5,18,39,"E"
"Y","중구",35,2023-06-04 17:00:00,17,2023-06-04,"일요일","no",37,35,32,27,53,"E"
"Y","중구",36,2023-06-04 18:00:00,18,2023-06-04,"일요일","no",36,43,27.5,33,52,"E"
"Y","중구",41,2023-06-04 19:00:00,19,2023-06-04,"일요일","no",36,31,25.5,34,48,"E"
"Y","중구",33,2023-06-04 20:00:00,20,2023-06-04,"일요일","no",17,30,35,18,24,"E"
