"date","hour_reg","pick_rgn2_nm","order_cnt","day_of_reg","order_cnt_ratio","order_cnt_predict"
2023-05-17,17,"도봉구",3396.75235034713,"수요일",0.08,272
2023-05-17,17,"동대문구",7290.1459533525,"수요일",0.08,583
2023-05-17,17,"성동구",7269.05460568634,"수요일",0.09,654
2023-05-17,17,"성북구",8343.48405482551,"수요일",0.09,751
2023-05-17,17,"중랑구",4461.09280815972,"수요일",0.08,357
2023-05-17,17,"강서구",10626.2364116328,"수요일",0.08,850
2023-05-17,17,"관악구",15696.9086333379,"수요일",0.08,1256
2023-05-17,17,"구로구",6253.05331570294,"수요일",0.08,500
2023-05-17,17,"금천구",5154.38176292861,"수요일",0.08,412
2023-05-17,17,"동작구",8602.03616596537,"수요일",0.09,774
2023-05-17,17,"양천구",6945.21981693058,"수요일",0.1,695
2023-05-17,17,"영등포구",10990.4406258588,"수요일",0.09,989
2023-05-17,17,"마포구",11783.4027672865,"수요일",0.08,943
2023-05-17,17,"서대문구",7618.21846413364,"수요일",0.1,762
2023-05-17,17,"용산구",5969.6397564042,"수요일",0.09,537
2023-05-17,17,"은평구",5872.15516757694,"수요일",0.08,470
2023-05-17,17,"종로구",4942.84072573746,"수요일",0.1,494
2023-05-17,17,"중구",5013.36269160359,"수요일",0.08,401
2023-05-18,17,"강남구",22053.133099393,"목요일",0.08,1764
2023-05-18,17,"서초구",10825.6782909803,"목요일",0.09,974
2023-05-18,17,"강동구",6051.8982986578,"목요일",0.08,484
2023-05-18,17,"송파구",14735.9333948801,"목요일",0.08,1179
2023-05-18,17,"강북구",3881.34170118145,"목요일",0.07,272
2023-05-18,17,"광진구",6008.22556356822,"목요일",0.08,481
2023-05-18,17,"노원구",6096.10470220961,"목요일",0.08,488
2023-05-18,17,"도봉구",3309.19030894692,"목요일",0.09,298
2023-05-18,17,"동대문구",6985.00516298082,"목요일",0.08,559
2023-05-18,17,"성동구",6938.76203949313,"목요일",0.09,624
2023-05-18,17,"성북구",8079.18184993534,"목요일",0.09,727
2023-05-18,17,"중랑구",4497.13615014863,"목요일",0.07,315
2023-05-18,17,"강서구",10450.3877699668,"목요일",0.08,836
2023-05-18,17,"관악구",14764.4396264431,"목요일",0.07,1034
2023-05-18,17,"구로구",6086.76366090245,"목요일",0.08,487
2023-05-18,17,"금천구",4836.74406101433,"목요일",0.07,339
2023-05-18,17,"동작구",8407.76009771448,"목요일",0.09,757
2023-05-18,17,"양천구",6886.30416766103,"목요일",0.09,620
2023-05-18,17,"영등포구",10450.3116644144,"목요일",0.08,836
2023-05-18,17,"마포구",11229.3857710739,"목요일",0.08,898
2023-05-18,17,"서대문구",7221.16397681937,"목요일",0.1,722
2023-05-18,17,"용산구",5720.30483361344,"목요일",0.08,458
2023-05-18,17,"은평구",5855.75926872411,"목요일",0.07,410
2023-05-18,17,"종로구",4711.0684401022,"목요일",0.09,424
2023-05-18,17,"중구",4807.83586522013,"목요일",0.07,337
2023-05-19,17,"강남구",22008.4469893756,"금요일",0.08,1761
2023-05-19,17,"서초구",11461.2466096326,"금요일",0.1,1146
2023-05-19,17,"강동구",7351.94806852716,"금요일",0.09,662
2023-05-19,17,"송파구",17287.4726285004,"금요일",0.09,1556
2023-05-19,17,"강북구",4672.94088582069,"금요일",0.08,374
2023-05-19,17,"광진구",7089.42887739854,"금요일",0.09,638
2023-05-19,17,"노원구",7621.28471567184,"금요일",0.1,762
2023-05-19,17,"도봉구",4125.78950793678,"금요일",0.1,413
2023-05-19,17,"동대문구",8225.97212318707,"금요일",0.09,740
2023-05-19,17,"성동구",7681.10321265827,"금요일",0.09,691
2023-05-19,17,"성북구",9592.80085542817,"금요일",0.09,863
2023-05-19,17,"중랑구",5608.79262236742,"금요일",0.08,449
2023-05-19,17,"강서구",12895.0636172415,"금요일",0.09,1161
2023-05-19,17,"관악구",17213.4208493546,"금요일",0.08,1377
2023-05-19,17,"구로구",7476.55234636667,"금요일",0.09,673
2023-05-19,17,"금천구",5848.82010673704,"금요일",0.08,468
2023-05-19,17,"동작구",9980.89948656794,"금요일",0.09,898
2023-05-19,17,"양천구",8208.15822418817,"금요일",0.11,903
2023-05-19,17,"영등포구",12019.5025128738,"금요일",0.09,1082
2023-05-19,17,"마포구",12975.492092492,"금요일",0.09,1168
2023-05-19,17,"서대문구",8363.8154351962,"금요일",0.11,920
2023-05-19,17,"용산구",6575.96290641534,"금요일",0.1,658
2023-05-19,17,"은평구",7195.57660215971,"금요일",0.09,648
2023-05-19,17,"종로구",4997.20259229953,"금요일",0.09,450
2023-05-19,17,"중구",4958.71365265082,"금요일",0.09,446
2023-05-20,17,"강남구",26741.4206826121,"토요일",0.08,2139
2023-05-20,17,"서초구",14234.6644388777,"토요일",0.09,1281
2023-05-20,17,"강동구",9888.72349261349,"토요일",0.09,890
2023-05-20,17,"송파구",22829.1032248514,"토요일",0.09,2055
2023-05-20,17,"강북구",6412.4904953862,"토요일",0.08,513
2023-05-20,17,"광진구",9610.49743698058,"토요일",0.08,769
2023-05-20,17,"노원구",10179.397025646,"토요일",0.09,916
2023-05-20,17,"도봉구",5744.17240303974,"토요일",0.1,574
2023-05-20,17,"동대문구",11130.327032814,"토요일",0.08,890
2023-05-20,17,"성동구",9830.62565522755,"토요일",0.1,983
2023-05-20,17,"성북구",12644.8767794003,"토요일",0.09,1138
2023-05-20,17,"중랑구",7911.80778347174,"토요일",0.09,712
2023-05-20,17,"강서구",17203.9421239273,"토요일",0.09,1548
2023-05-20,17,"관악구",23548.6766790151,"토요일",0.08,1884
2023-05-20,17,"구로구",10023.1970243494,"토요일",0.1,1002
2023-05-20,17,"금천구",7695.01123676683,"토요일",0.09,693
2023-05-20,17,"동작구",13461.6142932648,"토요일",0.09,1212
2023-05-20,17,"양천구",11195.51106917,"토요일",0.11,1232
2023-05-20,17,"영등포구",15487.0742092429,"토요일",0.09,1394
2023-05-20,17,"마포구",16837.3001246554,"토요일",0.09,1515
2023-05-20,17,"서대문구",11072.902076887,"토요일",0.1,1107
2023-05-20,17,"용산구",8530.47596314918,"토요일",0.1,853
2023-05-20,17,"은평구",9714.91235601449,"토요일",0.09,874
2023-05-20,17,"종로구",6151.8064003816,"토요일",0.09,554
2023-05-20,17,"중구",5838.40894808324,"토요일",0.09,525
2023-05-21,17,"강남구",24621.6398754218,"일요일",0.09,2216
2023-05-21,17,"서초구",13810.412168653,"일요일",0.11,1519
2023-05-21,17,"강동구",9432.92659569372,"일요일",0.1,943
2023-05-21,17,"송파구",22034.0595814733,"일요일",0.1,2203
2023-05-21,17,"강북구",6257.03926389609,"일요일",0.09,563
2023-05-21,17,"광진구",9670.52223260444,"일요일",0.09,870
2023-05-21,17,"노원구",9604.88932446151,"일요일",0.11,1057
2023-05-21,17,"도봉구",5475.49003627715,"일요일",0.11,602
2023-05-21,17,"동대문구",10737.9994995014,"일요일",0.1,1074
2023-05-21,17,"성동구",9498.27837800207,"일요일",0.1,950
2023-05-21,17,"성북구",12314.1378295311,"일요일",0.1,1231
2023-05-21,17,"중랑구",7631.72006896059,"일요일",0.09,687
2023-05-21,17,"강서구",16817.1344450574,"일요일",0.09,1514
2023-05-21,17,"관악구",23792.6047426602,"일요일",0.08,1903
2023-05-21,17,"구로구",9478.33235916979,"일요일",0.11,1043
2023-05-21,17,"금천구",7712.36394649506,"일요일",0.09,694
2023-05-21,17,"동작구",13296.804529052,"일요일",0.1,1330
2023-05-21,17,"양천구",10386.332631725,"일요일",0.11,1142
2023-05-21,17,"영등포구",15579.0264265465,"일요일",0.09,1402
2023-05-21,17,"마포구",16203.5962611503,"일요일",0.09,1458
2023-05-21,17,"서대문구",10618.8544554589,"일요일",0.11,1168
2023-05-21,17,"용산구",8246.67838119791,"일요일",0.1,825
2023-05-21,17,"은평구",9448.60800909014,"일요일",0.1,945
2023-05-21,17,"종로구",5834.9594802441,"일요일",0.1,583
2023-05-21,17,"중구",5393.96742673146,"일요일",0.09,485
2023-05-22,17,"강남구",20681.8014439887,"월요일",0.08,1655
2023-05-22,17,"서초구",10550.3482408835,"월요일",0.09,950
2023-05-22,17,"강동구",6293.591606074,"월요일",0.09,566
2023-05-22,17,"송파구",15344.3179199277,"월요일",0.09,1381
2023-05-22,17,"강북구",4065.24116435854,"월요일",0.09,366
2023-05-22,17,"광진구",6413.07702545594,"월요일",0.09,577
2023-05-22,17,"노원구",6223.153003916,"월요일",0.1,622
2023-05-22,17,"도봉구",3458.75743141847,"월요일",0.09,311
2023-05-22,17,"동대문구",7035.65287574187,"월요일",0.08,563
2023-05-22,17,"성동구",6938.65679576387,"월요일",0.1,694
2023-05-22,17,"성북구",8312.75556989127,"월요일",0.09,748
2023-05-22,17,"중랑구",4732.83224984371,"월요일",0.08,379
2023-05-22,17,"강서구",10973.3709392671,"월요일",0.09,988
2023-05-22,17,"관악구",16539.2371440909,"월요일",0.08,1323
2023-05-22,17,"구로구",6269.78151127029,"월요일",0.1,627
2023-05-22,17,"금천구",5269.51846058095,"월요일",0.08,422
2023-05-22,17,"동작구",8911.09447167186,"월요일",0.1,891
2023-05-22,17,"양천구",6822.97415420735,"월요일",0.09,614
2023-05-22,17,"영등포구",10893.336308577,"월요일",0.09,980
2023-05-22,17,"마포구",11392.0576144179,"월요일",0.09,1025
2023-05-22,17,"서대문구",7390.28659949043,"월요일",0.1,739
2023-05-22,17,"용산구",5713.107714784,"월요일",0.09,514
2023-05-22,17,"은평구",6038.25164320516,"월요일",0.08,483
2023-05-22,17,"종로구",4530.78118753089,"월요일",0.09,408
2023-05-22,17,"중구",4492.58910932581,"월요일",0.07,314
2023-05-23,17,"강남구",21166.3751886241,"화요일",0.07,1482
2023-05-23,17,"서초구",10013.8125090824,"화요일",0.1,1001
2023-05-23,17,"강동구",5330.66197247545,"화요일",0.08,426
2023-05-23,17,"송파구",13342.8940191338,"화요일",0.08,1067
2023-05-23,17,"강북구",3503.64006009899,"화요일",0.07,245
2023-05-23,17,"광진구",5564.19556535335,"화요일",0.09,501
2023-05-23,17,"노원구",5506.05595010732,"화요일",0.09,496
2023-05-23,17,"도봉구",2919.41399347735,"화요일",0.1,292
2023-05-23,17,"동대문구",6425.52488834491,"화요일",0.08,514
2023-05-23,17,"성동구",6487.09273878134,"화요일",0.08,519
2023-05-23,17,"성북구",7418.39755849813,"화요일",0.1,742
2023-05-23,17,"중랑구",4065.93706048482,"화요일",0.07,285
2023-05-23,17,"강서구",9574.22659574931,"화요일",0.08,766
2023-05-23,17,"관악구",14141.115349459,"화요일",0.07,990
2023-05-23,17,"구로구",5405.16184218262,"화요일",0.09,486
2023-05-23,17,"금천구",4504.75792580688,"화요일",0.08,360
2023-05-23,17,"동작구",7896.97435400947,"화요일",0.09,711
2023-05-23,17,"양천구",6161.66758132557,"화요일",0.09,555
2023-05-23,17,"영등포구",9608.2972470066,"화요일",0.08,769
2023-05-23,17,"마포구",10455.7217444847,"화요일",0.08,836
2023-05-23,17,"서대문구",6728.29567137384,"화요일",0.1,673
2023-05-23,17,"용산구",5377.36521138784,"화요일",0.09,484
2023-05-23,17,"은평구",5056.72658381479,"화요일",0.08,405
2023-05-23,17,"종로구",4389.71260522852,"화요일",0.09,395
2023-05-23,17,"중구",4549.70117950771,"화요일",0.07,318
2023-05-24,17,"강남구",23616.969441517,"수요일",0.08,1889
2023-05-24,17,"서초구",11614.1089293149,"수요일",0.1,1161
2023-05-24,17,"강동구",6143.66937578558,"수요일",0.09,553
2023-05-24,17,"송파구",15098.9011269648,"수요일",0.09,1359
2023-05-24,17,"강북구",3977.37596268749,"수요일",0.08,318
2023-05-24,17,"광진구",6380.76686957945,"수요일",0.08,510
2023-05-24,17,"노원구",6238.63064160384,"수요일",0.09,561
2023-05-24,17,"도봉구",3393.63329773205,"수요일",0.08,271
2023-05-24,17,"동대문구",7298.27365888018,"수요일",0.08,584
2023-05-24,17,"성동구",7260.90000613204,"수요일",0.09,653
2023-05-24,17,"성북구",8320.82706251104,"수요일",0.09,749
2023-05-24,17,"중랑구",4452.0856977451,"수요일",0.08,356
2023-05-24,17,"강서구",10651.8978284911,"수요일",0.08,852
2023-05-24,17,"관악구",15623.0669183129,"수요일",0.08,1250
2023-05-24,17,"구로구",6253.76294414202,"수요일",0.08,500
2023-05-24,17,"금천구",5145.91922823644,"수요일",0.08,412
2023-05-24,17,"동작구",8608.9579059339,"수요일",0.09,775
2023-05-24,17,"양천구",6950.03928280998,"수요일",0.1,695
2023-05-24,17,"영등포구",10945.5735686853,"수요일",0.09,985
2023-05-24,17,"마포구",11773.072060899,"수요일",0.08,942
2023-05-24,17,"서대문구",7602.57859712621,"수요일",0.1,760
2023-05-24,17,"용산구",5963.39808299674,"수요일",0.09,537
2023-05-24,17,"은평구",5884.10040665323,"수요일",0.08,471
2023-05-24,17,"종로구",4936.3524401233,"수요일",0.1,494
2023-05-24,17,"중구",5004.80369423527,"수요일",0.08,400
2023-05-25,17,"강남구",21828.9452983937,"목요일",0.08,1746
2023-05-25,17,"서초구",10730.2056869836,"목요일",0.09,966
2023-05-25,17,"강동구",5992.36199441231,"목요일",0.08,479
2023-05-25,17,"송파구",14632.2396396019,"목요일",0.08,1171
2023-05-25,17,"강북구",3864.13891259108,"목요일",0.07,270
2023-05-25,17,"광진구",5981.219301315,"목요일",0.08,478
2023-05-25,17,"노원구",6058.99904852254,"목요일",0.08,485
2023-05-25,17,"도봉구",3296.46061118971,"목요일",0.09,297
2023-05-25,17,"동대문구",6950.5546796355,"목요일",0.08,556
2023-05-25,17,"성동구",6876.51197807492,"목요일",0.09,619
2023-05-25,17,"성북구",8018.73349766135,"목요일",0.09,722
2023-05-25,17,"중랑구",4484.54369598165,"목요일",0.07,314
2023-05-25,17,"강서구",10418.9980266465,"목요일",0.08,834
2023-05-25,17,"관악구",14591.477773246,"목요일",0.07,1021
2023-05-25,17,"구로구",6050.55720247264,"목요일",0.08,484
2023-05-25,17,"금천구",4789.14469988386,"목요일",0.07,335
2023-05-25,17,"동작구",8357.50669335445,"목요일",0.09,752
2023-05-25,17,"양천구",6857.60280625255,"목요일",0.09,617
2023-05-25,17,"영등포구",10350.6300973876,"목요일",0.08,828
2023-05-25,17,"마포구",11142.4796164644,"목요일",0.08,891
2023-05-25,17,"서대문구",7159.99499025315,"목요일",0.1,716
2023-05-25,17,"용산구",5671.60669671682,"목요일",0.08,454
2023-05-25,17,"은평구",5854.28197401947,"목요일",0.07,410
2023-05-25,17,"종로구",4667.34552074759,"목요일",0.09,420
2023-05-25,17,"중구",4752.29956778497,"목요일",0.07,333
2023-05-26,17,"강남구",21756.4446036599,"금요일",0.08,1741
2023-05-26,17,"서초구",11340.3297392417,"금요일",0.1,1134
2023-05-26,17,"강동구",7318.45790565001,"금요일",0.09,659
2023-05-26,17,"송파구",17243.464350772,"금요일",0.09,1552
2023-05-26,17,"강북구",4698.41178327394,"금요일",0.08,376
2023-05-26,17,"광진구",7107.0275591654,"금요일",0.09,640
2023-05-26,17,"노원구",7652.97476757937,"금요일",0.1,765
2023-05-26,17,"도봉구",4150.41927680842,"금요일",0.1,415
2023-05-26,17,"동대문구",8245.14217883049,"금요일",0.09,742
2023-05-26,17,"성동구",7639.92527909217,"금요일",0.09,688
2023-05-26,17,"성북구",9596.44344096487,"금요일",0.09,864
2023-05-26,17,"중랑구",5635.25981956019,"금요일",0.08,451
2023-05-26,17,"강서구",12972.0539646432,"금요일",0.09,1167
2023-05-26,17,"관악구",17169.3045584994,"금요일",0.08,1374
2023-05-26,17,"구로구",7463.53765611712,"금요일",0.09,672
2023-05-26,17,"금천구",5828.0406122197,"금요일",0.08,466
2023-05-26,17,"동작구",9984.66287442487,"금요일",0.09,899
2023-05-26,17,"양천구",8220.07441705328,"금요일",0.11,904
2023-05-26,17,"영등포구",11923.3466144349,"금요일",0.09,1073
2023-05-26,17,"마포구",12951.7603948816,"금요일",0.09,1166
2023-05-26,17,"서대문구",8349.51469135719,"금요일",0.11,918
2023-05-26,17,"용산구",6545.88706379018,"금요일",0.1,655
2023-05-26,17,"은평구",7238.4369553003,"금요일",0.09,651
2023-05-26,17,"종로구",4962.93894459753,"금요일",0.09,447
2023-05-26,17,"중구",4905.5520345417,"금요일",0.09,441
2023-05-27,17,"강남구",26740.7499031543,"토요일",0.08,2139
2023-05-27,17,"서초구",14200.5990500085,"토요일",0.09,1278
2023-05-27,17,"강동구",9852.21480336873,"토요일",0.09,887
2023-05-27,17,"송파구",22828.174042812,"토요일",0.09,2055
2023-05-27,17,"강북구",6433.19621911267,"토요일",0.08,515
2023-05-27,17,"광진구",9614.48308022469,"토요일",0.08,769
2023-05-27,17,"노원구",10189.2584220426,"토요일",0.09,917
2023-05-27,17,"도봉구",5765.64990848633,"토요일",0.1,577
2023-05-27,17,"동대문구",11163.3854945089,"토요일",0.08,893
2023-05-27,17,"성동구",9817.00135586567,"토요일",0.1,982
2023-05-27,17,"성북구",12655.7294416858,"토요일",0.09,1139
2023-05-27,17,"중랑구",7951.1189069726,"토요일",0.09,716
2023-05-27,17,"강서구",17285.1926565223,"토요일",0.09,1556
2023-05-27,17,"관악구",23488.6645218645,"토요일",0.08,1879
2023-05-27,17,"구로구",10017.1308178921,"토요일",0.1,1002
2023-05-27,17,"금천구",7690.19766195424,"토요일",0.09,692
2023-05-27,17,"동작구",13482.3438028685,"토요일",0.09,1213
2023-05-27,17,"양천구",11220.0849564989,"토요일",0.11,1234
2023-05-27,17,"영등포구",15410.0594855632,"토요일",0.09,1387
2023-05-27,17,"마포구",16818.5935785289,"토요일",0.09,1514
2023-05-27,17,"서대문구",11063.7544213062,"토요일",0.1,1106
2023-05-27,17,"용산구",8527.15274048275,"토요일",0.1,853
2023-05-27,17,"은평구",9752.64055912745,"토요일",0.09,878
2023-05-27,17,"종로구",6162.93204485256,"토요일",0.09,555
2023-05-27,17,"중구",5853.76512339643,"토요일",0.09,527
2023-05-28,17,"강남구",24635.4317653067,"일요일",0.09,2217
2023-05-28,17,"서초구",13811.3020973462,"일요일",0.11,1519
2023-05-28,17,"강동구",9414.57982326978,"일요일",0.1,941
2023-05-28,17,"송파구",22011.8801341735,"일요일",0.1,2201
2023-05-28,17,"강북구",6282.16943519968,"일요일",0.09,565
2023-05-28,17,"광진구",9711.180535742,"일요일",0.09,874
2023-05-28,17,"노원구",9633.04272042526,"일요일",0.11,1060
2023-05-28,17,"도봉구",5490.74129059662,"일요일",0.11,604
2023-05-28,17,"동대문구",10776.7623196008,"일요일",0.1,1078
2023-05-28,17,"성동구",9496.9689215041,"일요일",0.1,950
2023-05-28,17,"성북구",12338.5632209077,"일요일",0.1,1234
2023-05-28,17,"중랑구",7671.9288298711,"일요일",0.09,690
2023-05-28,17,"강서구",16919.3168604396,"일요일",0.09,1523
2023-05-28,17,"관악구",23734.6848794234,"일요일",0.08,1899
2023-05-28,17,"구로구",9460.92317258381,"일요일",0.11,1041
2023-05-28,17,"금천구",7706.92341899849,"일요일",0.09,694
2023-05-28,17,"동작구",13294.812727213,"일요일",0.1,1329
2023-05-28,17,"양천구",10421.0325776549,"일요일",0.11,1146
2023-05-28,17,"영등포구",15480.1490400127,"일요일",0.09,1393
2023-05-28,17,"마포구",16207.2254997571,"일요일",0.09,1459
2023-05-28,17,"서대문구",10624.3852351034,"일요일",0.11,1169
2023-05-28,17,"용산구",8242.53739266524,"일요일",0.1,824
2023-05-28,17,"은평구",9483.47418218432,"일요일",0.1,948
2023-05-28,17,"종로구",5832.16281608924,"일요일",0.1,583
2023-05-28,17,"중구",5394.71208704255,"일요일",0.09,486
2023-05-29,17,"강남구",28990.5508923966,"월요일",0.08,2319
2023-05-29,17,"서초구",14815.0854913901,"월요일",0.09,1333
2023-05-29,17,"강동구",8830.34008404208,"월요일",0.09,795
2023-05-29,17,"송파구",21567.9828139283,"월요일",0.09,1941
2023-05-29,17,"강북구",5726.32901913933,"월요일",0.09,515
2023-05-29,17,"광진구",9034.82289429252,"월요일",0.09,813
2023-05-29,17,"노원구",8758.43059155631,"월요일",0.1,876
2023-05-29,17,"도봉구",4863.65989133084,"월요일",0.09,438
2023-05-29,17,"동대문구",9887.68800244103,"월요일",0.08,791
2023-05-29,17,"성동구",9743.0572794403,"월요일",0.1,974
2023-05-29,17,"성북구",11675.5353680449,"월요일",0.09,1051
2023-05-29,17,"중랑구",6669.58968093805,"월요일",0.08,534
2023-05-29,17,"강서구",15433.3661879698,"월요일",0.09,1389
2023-05-29,17,"관악구",23251.1471994117,"월요일",0.08,1860
2023-05-29,17,"구로구",8813.59785470142,"월요일",0.1,881
2023-05-29,17,"금천구",7405.98018881109,"월요일",0.08,592
2023-05-29,17,"동작구",12526.3710053865,"월요일",0.1,1253
2023-05-29,17,"양천구",9584.32930594837,"월요일",0.09,863
2023-05-29,17,"영등포구",15301.13526092,"월요일",0.09,1377
2023-05-29,17,"마포구",16002.8507520045,"월요일",0.09,1440
2023-05-29,17,"서대문구",10386.7849626795,"월요일",0.1,1039
2023-05-29,17,"용산구",8036.32002904587,"월요일",0.09,723
2023-05-29,17,"은평구",8503.57665527438,"월요일",0.08,680
2023-05-29,17,"종로구",6351.21544249794,"월요일",0.09,572
2023-05-29,17,"중구",6291.39605823882,"월요일",0.07,440
2023-05-30,17,"강남구",21183.5521303358,"화요일",0.07,1483
2023-05-30,17,"서초구",10019.2921281683,"화요일",0.1,1002
2023-05-30,17,"강동구",5327.34635050643,"화요일",0.08,426
2023-05-30,17,"송파구",13310.0711625709,"화요일",0.08,1065
2023-05-30,17,"강북구",3503.52984372022,"화요일",0.07,245
2023-05-30,17,"광진구",5576.49484588102,"화요일",0.09,502
2023-05-30,17,"노원구",5496.33338800873,"화요일",0.09,495
2023-05-30,17,"도봉구",2918.64956026584,"화요일",0.1,292
2023-05-30,17,"동대문구",6417.72875667582,"화요일",0.08,513
2023-05-30,17,"성동구",6476.69252255427,"화요일",0.08,518
2023-05-30,17,"성북구",7410.58359059764,"화요일",0.1,741
2023-05-30,17,"중랑구",4062.98326670809,"화요일",0.07,284
2023-05-30,17,"강서구",9534.2107110371,"화요일",0.08,763
2023-05-30,17,"관악구",14097.7951131477,"화요일",0.07,987
2023-05-30,17,"구로구",5391.84241040379,"화요일",0.09,485
2023-05-30,17,"금천구",4498.82260860836,"화요일",0.08,360
2023-05-30,17,"동작구",7862.85780070237,"화요일",0.09,708
2023-05-30,17,"양천구",6137.31196346751,"화요일",0.09,552
2023-05-30,17,"영등포구",9608.37528568601,"화요일",0.08,769
2023-05-30,17,"마포구",10453.5293904869,"화요일",0.08,836
2023-05-30,17,"서대문구",6726.7483801633,"화요일",0.1,673
2023-05-30,17,"용산구",5376.67054297394,"화요일",0.09,484
2023-05-30,17,"은평구",5062.67653779596,"화요일",0.08,405
2023-05-30,17,"종로구",4385.87197368763,"화요일",0.09,395
2023-05-30,17,"중구",4540.52438266861,"화요일",0.07,318
2023-05-31,17,"강남구",23688.2238041983,"수요일",0.08,1895
2023-05-31,17,"서초구",11652.3953807991,"수요일",0.1,1165
2023-05-31,17,"강동구",6149.13579640315,"수요일",0.09,553
2023-05-31,17,"송파구",15110.5083434729,"수요일",0.09,1360
2023-05-31,17,"강북구",3990.49649359984,"수요일",0.08,319
2023-05-31,17,"광진구",6421.00897135282,"수요일",0.08,514
2023-05-31,17,"노원구",6253.47105807803,"수요일",0.09,563
2023-05-31,17,"도봉구",3404.85896470194,"수요일",0.08,272
2023-05-31,17,"동대문구",7319.7538529809,"수요일",0.08,586
2023-05-31,17,"성동구",7279.44597561246,"수요일",0.09,655
2023-05-31,17,"성북구",8344.08138149101,"수요일",0.09,751
2023-05-31,17,"중랑구",4467.5474353901,"수요일",0.08,357
2023-05-31,17,"강서구",10653.5296742547,"수요일",0.08,852
2023-05-31,17,"관악구",15634.7962407681,"수요일",0.08,1251
2023-05-31,17,"구로구",6252.67504499471,"수요일",0.08,500
2023-05-31,17,"금천구",5159.10674916375,"수요일",0.08,413
2023-05-31,17,"동작구",8606.90467129079,"수요일",0.09,775
2023-05-31,17,"양천구",6950.30218173497,"수요일",0.1,695
2023-05-31,17,"영등포구",10977.3744352821,"수요일",0.09,988
2023-05-31,17,"마포구",11814.1229748076,"수요일",0.08,945
2023-05-31,17,"서대문구",7632.95274313808,"수요일",0.1,763
2023-05-31,17,"용산구",5984.78939099197,"수요일",0.09,539
2023-05-31,17,"은평구",5904.04139559083,"수요일",0.08,472
2023-05-31,17,"종로구",4943.94537051937,"수요일",0.1,494
2023-05-31,17,"중구",5016.57817379071,"수요일",0.08,401
2023-05-15,18,"강남구",20872.5105706321,"월요일",0.11,2296
2023-05-15,18,"서초구",10582.1421559666,"월요일",0.13,1376
2023-05-15,18,"강동구",6255.75092547285,"월요일",0.14,876
2023-05-15,18,"송파구",15359.7394163208,"월요일",0.13,1997
2023-05-15,18,"강북구",4049.86075888834,"월요일",0.13,526
2023-05-15,18,"광진구",6371.82048064595,"월요일",0.13,828
2023-05-15,18,"노원구",6191.90074793214,"월요일",0.15,929
2023-05-15,18,"도봉구",3442.01082482987,"월요일",0.14,482
2023-05-15,18,"동대문구",7024.31396513945,"월요일",0.14,983
2023-05-15,18,"성동구",6937.20809317881,"월요일",0.14,971
2023-05-15,18,"성북구",8295.75870029974,"월요일",0.14,1161
2023-05-15,18,"중랑구",4707.57984080416,"월요일",0.13,612
2023-05-15,18,"강서구",10874.2107380676,"월요일",0.14,1522
2023-05-15,18,"관악구",16552.0876276622,"월요일",0.12,1986
2023-05-15,18,"구로구",6213.05866706665,"월요일",0.15,932
2023-05-15,18,"금천구",5227.06712137827,"월요일",0.12,627
2023-05-15,18,"동작구",8906.92967153402,"월요일",0.13,1158
2023-05-15,18,"양천구",6778.17759620055,"월요일",0.14,949
2023-05-15,18,"영등포구",10837.537185382,"월요일",0.13,1409
2023-05-15,18,"마포구",11383.5567392,"월요일",0.13,1480
2023-05-15,18,"서대문구",7378.25408468582,"월요일",0.14,1033
2023-05-15,18,"용산구",5708.78815017784,"월요일",0.13,742
2023-05-15,18,"은평구",6000.77704041226,"월요일",0.14,840
2023-05-15,18,"종로구",4556.17018129014,"월요일",0.13,592
2023-05-15,18,"중구",4527.39273858571,"월요일",0.13,589
2023-05-16,18,"강남구",21173.2100775298,"화요일",0.12,2541
2023-05-16,18,"서초구",10007.744133742,"화요일",0.13,1301
2023-05-16,18,"강동구",5353.83809974251,"화요일",0.14,750
2023-05-16,18,"송파구",13362.3135812445,"화요일",0.14,1871
2023-05-16,18,"강북구",3495.02480448851,"화요일",0.12,419
2023-05-16,18,"광진구",5531.30596501719,"화요일",0.13,719
2023-05-16,18,"노원구",5500.84809036671,"화요일",0.14,770
2023-05-16,18,"도봉구",2920.10863952255,"화요일",0.14,409
2023-05-16,18,"동대문구",6418.11885711179,"화요일",0.14,899
2023-05-16,18,"성동구",6479.75037066557,"화요일",0.14,907
2023-05-16,18,"성북구",7403.37012384043,"화요일",0.14,1036
2023-05-16,18,"중랑구",4062.28646768737,"화요일",0.12,487
2023-05-16,18,"강서구",9510.68128895753,"화요일",0.14,1331
2023-05-16,18,"관악구",14190.368264702,"화요일",0.12,1703
2023-05-16,18,"구로구",5393.73622715806,"화요일",0.14,755
2023-05-16,18,"금천구",4515.74095101765,"화요일",0.13,587
2023-05-16,18,"동작구",7887.17846033084,"화요일",0.14,1104
2023-05-16,18,"양천구",6135.82835883502,"화요일",0.15,920
2023-05-16,18,"영등포구",9613.22822522487,"화요일",0.16,1538
2023-05-16,18,"마포구",10437.6425888227,"화요일",0.14,1461
2023-05-16,18,"서대문구",6711.77444488033,"화요일",0.15,1007
2023-05-16,18,"용산구",5370.29098759352,"화요일",0.15,806
2023-05-16,18,"은평구",5036.45024171703,"화요일",0.14,705
2023-05-16,18,"종로구",4393.85819327587,"화요일",0.14,615
