reg_date,hour_reg,day_of_reg,pick_rgn2_nm,month,week,rider_cnt_w_1,order_cnt_w_1,is_holiday2,is_rain,rider_cnt_w_2,rider_cnt_w_3,rider_cnt_w_4,order_cnt_w_2,order_cnt_w_3,order_cnt_w_4,group_s
2023-05-31,20,수요일,영등포구,5,4,352,761,0,1,,,,,,,B
2023-05-31,21,수요일,영등포구,5,4,236,463,0,1,,,,,,,B
2023-05-31,22,수요일,영등포구,5,4,172,334,0,1,,,,,,,B
2023-05-31,23,수요일,영등포구,5,4,119,221,0,1,,,,,,,B
2023-05-31,9,수요일,용산구,5,4,41,60,0,1,,,,,,,B
2023-05-31,10,수요일,용산구,5,4,66,100,0,1,,,,,,,B
2023-05-31,11,수요일,용산구,5,4,174,364,0,1,,,,,,,B
2023-05-31,12,수요일,용산구,5,4,161,295,0,1,,,,,,,B
2023-05-31,13,수요일,용산구,5,4,106,186,0,1,,,,,,,B
2023-05-31,14,수요일,용산구,5,4,79,139,0,1,,,,,,,B
2023-05-31,15,수요일,용산구,5,4,102,200,0,1,,,,,,,B
2023-05-31,16,수요일,용산구,5,4,128,225,0,1,,,,,,,B
2023-05-31,17,수요일,용산구,5,4,189,343,0,1,,,,,,,B
2023-05-31,18,수요일,용산구,5,4,223,451,0,1,,,,,,,B
2023-05-31,19,수요일,용산구,5,4,255,475,0,1,,,,,,,B
2023-05-31,20,수요일,용산구,5,4,168,304,0,1,,,,,,,B
2023-05-31,21,수요일,용산구,5,4,125,262,0,1,,,,,,,B
2023-05-31,22,수요일,용산구,5,4,89,161,0,1,,,,,,,B
2023-05-31,23,수요일,용산구,5,4,52,85,0,1,,,,,,,B
2023-05-31,9,수요일,은평구,5,4,30,54,0,1,,,,,,,B
2023-05-31,10,수요일,은평구,5,4,77,134,0,1,,,,,,,B
2023-05-31,11,수요일,은평구,5,4,153,333,0,1,,,,,,,B
2023-05-31,12,수요일,은평구,5,4,160,323,0,1,,,,,,,B
2023-05-31,13,수요일,은평구,5,4,119,231,0,1,,,,,,,B
2023-05-31,14,수요일,은평구,5,4,78,150,0,1,,,,,,,B
2023-05-31,15,수요일,은평구,5,4,115,275,0,1,,,,,,,B
2023-05-31,16,수요일,은평구,5,4,153,335,0,1,,,,,,,B
2023-05-31,17,수요일,은평구,5,4,206,427,0,1,,,,,,,B
2023-05-31,18,수요일,은평구,5,4,323,745,0,1,,,,,,,B
2023-05-31,19,수요일,은평구,5,4,326,777,0,1,,,,,,,B
2023-05-31,20,수요일,은평구,5,4,266,536,0,1,,,,,,,B
2023-05-31,21,수요일,은평구,5,4,180,391,0,1,,,,,,,B
2023-05-31,22,수요일,은평구,5,4,142,326,0,1,,,,,,,B
2023-05-31,23,수요일,은평구,5,4,86,166,0,1,,,,,,,B
2023-05-31,9,수요일,종로구,5,4,25,34,0,1,,,,,,,B
2023-05-31,10,수요일,종로구,5,4,71,91,0,1,,,,,,,B
2023-05-31,11,수요일,종로구,5,4,201,341,0,1,,,,,,,B
2023-05-31,12,수요일,종로구,5,4,147,202,0,1,,,,,,,B
2023-05-31,13,수요일,종로구,5,4,77,110,0,1,,,,,,,B
2023-05-31,14,수요일,종로구,5,4,59,87,0,1,,,,,,,B
2023-05-31,15,수요일,종로구,5,4,73,119,0,1,,,,,,,B
2023-05-31,16,수요일,종로구,5,4,82,131,0,1,,,,,,,B
2023-05-31,17,수요일,종로구,5,4,130,196,0,1,,,,,,,B
2023-05-31,18,수요일,종로구,5,4,167,275,0,1,,,,,,,B
2023-05-31,19,수요일,종로구,5,4,153,232,0,1,,,,,,,B
2023-05-31,20,수요일,종로구,5,4,110,160,0,1,,,,,,,B
2023-05-31,21,수요일,종로구,5,4,78,107,0,1,,,,,,,B
2023-05-31,22,수요일,종로구,5,4,46,66,0,1,,,,,,,B
2023-05-31,23,수요일,종로구,5,4,38,46,0,1,,,,,,,B
2023-05-31,9,수요일,중구,5,4,27,32,0,1,,,,,,,B
2023-05-31,10,수요일,중구,5,4,84,124,0,1,,,,,,,B
2023-05-31,11,수요일,중구,5,4,198,332,0,1,,,,,,,B
2023-05-31,12,수요일,중구,5,4,143,212,0,1,,,,,,,B
2023-05-31,13,수요일,중구,5,4,87,121,0,1,,,,,,,B
2023-05-31,14,수요일,중구,5,4,64,91,0,1,,,,,,,B
2023-05-31,15,수요일,중구,5,4,64,112,0,1,,,,,,,B
2023-05-31,16,수요일,중구,5,4,81,123,0,1,,,,,,,B
2023-05-31,17,수요일,중구,5,4,126,164,0,1,,,,,,,B
2023-05-31,18,수요일,중구,5,4,172,256,0,1,,,,,,,B
2023-05-31,19,수요일,중구,5,4,155,231,0,1,,,,,,,B
2023-05-31,20,수요일,중구,5,4,138,188,0,1,,,,,,,B
2023-05-31,21,수요일,중구,5,4,78,118,0,1,,,,,,,B
2023-05-31,22,수요일,중구,5,4,68,102,0,1,,,,,,,B
2023-05-31,23,수요일,중구,5,4,42,58,0,1,,,,,,,B
2023-05-31,9,수요일,중랑구,5,4,28,44,0,1,,,,,,,B
2023-05-31,10,수요일,중랑구,5,4,53,81,0,1,,,,,,,B
2023-05-31,11,수요일,중랑구,5,4,120,226,0,1,,,,,,,B
2023-05-31,12,수요일,중랑구,5,4,135,234,0,1,,,,,,,B
2023-05-31,13,수요일,중랑구,5,4,101,169,0,1,,,,,,,B
2023-05-31,14,수요일,중랑구,5,4,77,139,0,1,,,,,,,B
2023-05-31,15,수요일,중랑구,5,4,91,199,0,1,,,,,,,B
2023-05-31,16,수요일,중랑구,5,4,116,236,0,1,,,,,,,B
2023-05-31,17,수요일,중랑구,5,4,146,259,0,1,,,,,,,B
2023-05-31,18,수요일,중랑구,5,4,235,446,0,1,,,,,,,B
2023-05-31,19,수요일,중랑구,5,4,264,584,0,1,,,,,,,B
2023-05-31,20,수요일,중랑구,5,4,225,441,0,1,,,,,,,B
2023-05-31,21,수요일,중랑구,5,4,159,309,0,1,,,,,,,B
2023-05-31,22,수요일,중랑구,5,4,106,223,0,1,,,,,,,B
2023-05-31,23,수요일,중랑구,5,4,76,152,0,1,,,,,,,B
