"pick_rgn2_nm","day_of_reg","hour_reg","is_rain","is_holiday","most_rf_x","percent_rf"
"동작구","월요일",23,0,0,"0.9",35.2941176470588
"동작구","월요일",23,0,1,"0.9",50
"동작구","일요일",9,0,1,"0.9",31.25
"동작구","일요일",9,1,1,"0.6",66.6666666666667
"동작구","일요일",10,0,1,"1",44.4444444444444
"동작구","일요일",10,1,1,"0.9",100
"동작구","일요일",11,0,1,"1",38.8888888888889
"동작구","일요일",11,1,1,"0.8",100
"동작구","일요일",12,0,1,"0.9",29.4117647058824
"동작구","일요일",12,1,1,"0.8",50
"동작구","일요일",13,0,1,"1",38.8888888888889
"동작구","일요일",13,1,1,"0.9",100
"동작구","일요일",14,0,1,"0.9",33.3333333333333
"동작구","일요일",14,1,1,"0.9",100
"동작구","일요일",15,0,1,"1",52.9411764705882
"동작구","일요일",15,1,1,"1",50
"동작구","일요일",16,0,1,"1",33.3333333333333
"동작구","일요일",16,1,1,"0.9",100
"동작구","일요일",17,0,1,"1",55.5555555555556
"동작구","일요일",17,1,1,"1",100
"동작구","일요일",18,0,1,"1",38.8888888888889
"동작구","일요일",18,1,1,"0.9",100
"동작구","일요일",19,0,1,"0.9",38.8888888888889
"동작구","일요일",19,1,1,"0.8",100
"동작구","일요일",20,0,1,"1.1",50
"동작구","일요일",20,1,1,"0.9",100
"동작구","일요일",21,0,1,"0.9",23.5294117647059
"동작구","일요일",21,1,1,"0.8",50
"동작구","일요일",22,0,1,"0.9",33.3333333333333
"동작구","일요일",22,1,1,"0.9",100
"동작구","일요일",23,0,1,"0.9",38.8888888888889
"동작구","일요일",23,1,1,"1.1",100
"동작구","토요일",9,0,1,"0.9",42.8571428571429
"동작구","토요일",9,1,1,"0.7",50
"동작구","토요일",10,0,1,"1.1",40
"동작구","토요일",10,1,1,"0.8",33.3333333333333
"동작구","토요일",11,0,1,"1.1",35.7142857142857
"동작구","토요일",11,1,1,"1",50
"동작구","토요일",12,0,1,"1",38.4615384615385
"동작구","토요일",12,1,1,"0.9",40
"동작구","토요일",13,0,1,"1",46.6666666666667
"동작구","토요일",13,1,1,"0.8",50
"동작구","토요일",14,0,1,"1.1",35.2941176470588
"동작구","토요일",15,0,1,"1",41.1764705882353
"동작구","토요일",15,1,1,"0.9",100
"동작구","토요일",16,0,1,"1",44.4444444444444
"동작구","토요일",17,0,1,"1",55.5555555555556
"동작구","토요일",18,0,1,"1",44.4444444444444
"동작구","토요일",19,0,1,"1",38.8888888888889
"동작구","토요일",20,0,1,"1",33.3333333333333
"동작구","토요일",21,0,1,"1",44.4444444444444
"동작구","토요일",22,0,1,"0.9",38.8888888888889
"동작구","토요일",23,0,1,"1",27.7777777777778
"동작구","화요일",9,0,0,"0.9",29.4117647058824
"동작구","화요일",9,0,1,"1.2",100
"동작구","화요일",9,1,0,"1.2",100
"동작구","화요일",10,0,0,"0.9",29.4117647058824
"동작구","화요일",10,0,1,"1",100
"동작구","화요일",10,1,0,"1.2",100
"동작구","화요일",11,0,0,"1",43.75
"동작구","화요일",11,0,1,"1.3",100
"동작구","화요일",11,1,0,"0.8",50
"동작구","화요일",12,0,0,"0.9",41.1764705882353
"동작구","화요일",12,0,1,"0.9",100
"동작구","화요일",12,1,0,"0.9",100
"동작구","화요일",13,0,0,"1",35.2941176470588
"동작구","화요일",13,0,1,"0.9",100
"동작구","화요일",13,1,0,"1",100
"동작구","화요일",14,0,0,"1",31.25
"동작구","화요일",14,0,1,"0.9",100
"동작구","화요일",14,1,0,"1",50
"동작구","화요일",15,0,0,"1",38.8888888888889
"동작구","화요일",15,0,1,"1",100
"동작구","화요일",16,0,0,"1",44.4444444444444
"동작구","화요일",16,0,1,"1",100
"동작구","화요일",17,0,0,"1",33.3333333333333
"동작구","화요일",17,0,1,"1.1",100
"동작구","화요일",18,0,0,"0.9",33.3333333333333
"동작구","화요일",18,0,1,"1.3",100
"동작구","화요일",19,0,0,"1",38.8888888888889
"동작구","화요일",19,0,1,"1.2",100
"동작구","화요일",20,0,0,"1",38.8888888888889
"동작구","화요일",20,0,1,"1.1",100
"동작구","화요일",21,0,0,"1",47.0588235294118
"동작구","화요일",21,0,1,"1.3",100
"동작구","화요일",21,1,0,"0.9",100
"동작구","화요일",22,0,0,"0.9",35.2941176470588
"동작구","화요일",22,0,1,"1",100
"동작구","화요일",22,1,0,"1",100
"동작구","화요일",23,0,0,"1",35.2941176470588
"동작구","화요일",23,0,1,"0.9",100
"동작구","화요일",23,1,0,"0.9",100
"마포구","금요일",9,0,0,"1",50
"마포구","금요일",9,1,0,"1.1",100
"마포구","금요일",9,1,1,"1.5",100
"마포구","금요일",10,0,0,"1",75
"마포구","금요일",11,0,0,"1",56.25
"마포구","금요일",12,0,0,"1",60
"마포구","금요일",12,0,1,"1.1",100
"마포구","금요일",12,1,0,"0.9",100
"마포구","금요일",13,0,0,"1",81.25
"마포구","금요일",13,0,1,"1.1",100
"마포구","금요일",14,0,0,"1",64.7058823529412
"마포구","금요일",15,0,0,"1",50
"마포구","금요일",15,1,1,"1.7",100
"마포구","금요일",16,0,0,"1",47.0588235294118
"마포구","금요일",17,0,0,"0.9",35.2941176470588
"마포구","금요일",17,1,1,"1.2",100
"마포구","금요일",18,0,0,"1",68.75
"마포구","금요일",18,1,1,"1",100
"마포구","금요일",19,0,0,"1",58.8235294117647
"마포구","금요일",20,0,0,"1",70.5882352941177
"마포구","금요일",21,0,0,"1",73.3333333333333
"마포구","금요일",21,1,0,"1.1",50
"마포구","금요일",21,1,1,"1.2",100
"마포구","금요일",22,0,0,"0.9",31.25
"마포구","금요일",22,1,1,"1.2",100
"마포구","금요일",23,0,0,"1",40
"마포구","금요일",23,1,0,"0.9",50
"마포구","금요일",23,1,1,"1.1",100
"마포구","목요일",9,0,0,"1",44.4444444444444
"마포구","목요일",9,1,0,"0.8",100
"마포구","목요일",10,0,0,"1",52.9411764705882
"마포구","목요일",10,1,0,"0.7",50
"마포구","목요일",11,0,0,"1",77.7777777777778
"마포구","목요일",11,1,0,"0.7",100
"마포구","목요일",12,0,0,"1",58.8235294117647
"마포구","목요일",12,1,0,"0.6",50
"마포구","목요일",13,0,0,"1",64.7058823529412
"마포구","목요일",13,1,0,"1",100
"마포구","목요일",14,0,0,"1",82.3529411764706
"마포구","목요일",14,1,0,"0.9",50
"마포구","목요일",15,0,0,"1",66.6666666666667
"마포구","목요일",15,1,0,"1",100
"마포구","목요일",16,0,0,"1",41.1764705882353
"마포구","목요일",16,1,0,"1",50
"마포구","목요일",17,0,0,"1",72.2222222222222
"마포구","목요일",17,1,0,"1",100
"마포구","목요일",18,0,0,"1",77.7777777777778
"마포구","목요일",18,1,0,"0.9",100
"마포구","목요일",19,0,0,"1",72.2222222222222
"마포구","목요일",19,1,0,"1",100
"마포구","목요일",20,0,0,"1",82.3529411764706
"마포구","목요일",20,1,0,"1",50
"마포구","목요일",21,0,0,"1",62.5
"마포구","목요일",21,1,0,"1",33.3333333333333
"마포구","목요일",22,0,0,"1",50
"마포구","목요일",22,1,0,"1.5",100
"마포구","목요일",23,0,0,"0.9",50
"마포구","목요일",23,1,0,"1.1",100
"마포구","수요일",9,0,0,"1.1",41.1764705882353
"마포구","수요일",9,0,1,"1.1",100
"마포구","수요일",9,1,0,"1.1",100
"마포구","수요일",10,0,0,"1",64.7058823529412
"마포구","수요일",10,0,1,"1",100
"마포구","수요일",10,1,0,"1",100
"마포구","수요일",11,0,0,"1",47.0588235294118
"마포구","수요일",11,0,1,"1.1",100
"마포구","수요일",11,1,0,"0.9",100
"마포구","수요일",12,0,0,"1",52.9411764705882
"마포구","수요일",12,0,1,"1",100
"마포구","수요일",12,1,0,"0.9",100
"마포구","수요일",13,0,0,"1",47.0588235294118
"마포구","수요일",13,0,1,"1",100
"마포구","수요일",13,1,0,"1",100
"마포구","수요일",14,0,0,"1",58.8235294117647
"마포구","수요일",14,0,1,"1",100
"마포구","수요일",14,1,0,"0.9",100
"마포구","수요일",15,0,0,"1",55.5555555555556
"마포구","수요일",15,0,1,"1",100
"마포구","수요일",16,0,0,"1",66.6666666666667
"마포구","수요일",16,0,1,"1",100
"마포구","수요일",17,0,0,"1",64.7058823529412
"마포구","수요일",17,0,1,"1.1",100
"마포구","수요일",17,1,0,"0.9",100
"마포구","수요일",18,0,0,"1",72.2222222222222
"마포구","수요일",18,0,1,"1",100
"마포구","수요일",19,0,0,"1",50
"마포구","수요일",19,0,1,"1.1",100
"마포구","수요일",20,0,0,"1",83.3333333333333
"마포구","수요일",20,0,1,"1.1",100
"마포구","수요일",21,0,0,"1",52.9411764705882
"마포구","수요일",21,0,1,"1.1",100
"마포구","수요일",21,1,0,"0.9",100
"마포구","수요일",22,0,0,"1",44.4444444444444
"마포구","수요일",22,0,1,"1.1",100
"마포구","수요일",23,0,0,"1",66.6666666666667
"마포구","수요일",23,0,1,"1",100
"마포구","월요일",9,0,0,"1",50
"마포구","월요일",9,0,1,"1",100
"마포구","월요일",9,1,0,"1",100
"마포구","월요일",10,0,0,"1",43.75
"마포구","월요일",10,0,1,"1",100
"마포구","월요일",10,1,0,"0.8",100
"마포구","월요일",11,0,0,"1",58.8235294117647
"마포구","월요일",11,0,1,"0.8",50
"마포구","월요일",12,0,0,"1",70.5882352941177
"마포구","월요일",12,0,1,"0.9",50
"마포구","월요일",13,0,0,"1",52.9411764705882
"마포구","월요일",13,0,1,"1.1",100
"마포구","월요일",14,0,0,"1",52.9411764705882
"마포구","월요일",14,0,1,"1.1",100
"마포구","월요일",15,0,0,"1",47.0588235294118
"마포구","월요일",15,0,1,"1.1",50
"마포구","월요일",16,0,0,"1",41.1764705882353
"마포구","월요일",16,0,1,"1",50
"마포구","월요일",17,0,0,"1",52.9411764705882
"마포구","월요일",17,0,1,"1.2",50
"마포구","월요일",18,0,0,"1",70.5882352941177
"마포구","월요일",18,0,1,"0.9",50
"마포구","월요일",19,0,0,"1",82.3529411764706
"마포구","월요일",19,0,1,"0.9",50
"마포구","월요일",20,0,0,"1",76.4705882352941
"마포구","월요일",20,0,1,"1",50
"마포구","월요일",21,0,0,"1",52.9411764705882
"마포구","월요일",21,0,1,"1.1",50
"마포구","월요일",22,0,0,"0.9",47.0588235294118
"마포구","월요일",22,0,1,"1.1",50
"마포구","월요일",23,0,0,"0.9",35.2941176470588
"마포구","월요일",23,0,1,"1",50
"마포구","일요일",9,0,1,"1",37.5
"마포구","일요일",9,1,1,"0.7",33.3333333333333
"마포구","일요일",10,0,1,"1",38.8888888888889
"마포구","일요일",10,1,1,"0.8",100
"마포구","일요일",11,0,1,"1",50
"마포구","일요일",11,1,1,"0.9",100
"마포구","일요일",12,0,1,"1",47.0588235294118
"마포구","일요일",12,1,1,"0.9",50
"마포구","일요일",13,0,1,"1",50
"마포구","일요일",13,1,1,"0.9",100
"마포구","일요일",14,0,1,"1",61.1111111111111
"마포구","일요일",14,1,1,"1",100
"마포구","일요일",15,0,1,"1",76.4705882352941
"마포구","일요일",15,1,1,"1",100
"마포구","일요일",16,0,1,"1",50
"마포구","일요일",16,1,1,"0.9",100
"마포구","일요일",17,0,1,"1",55.5555555555556
"마포구","일요일",17,1,1,"1",100
"마포구","일요일",18,0,1,"1",72.2222222222222
"마포구","일요일",18,1,1,"0.9",100
"마포구","일요일",19,0,1,"1",72.2222222222222
"마포구","일요일",19,1,1,"1.1",100
"마포구","일요일",20,0,1,"1",50
"마포구","일요일",20,1,1,"1",100
"마포구","일요일",21,0,1,"1",70.5882352941177
"마포구","일요일",21,1,1,"0.9",50
"마포구","일요일",22,0,1,"1",55.5555555555556
"마포구","일요일",22,1,1,"0.9",100
"마포구","일요일",23,0,1,"1",44.4444444444444
"마포구","일요일",23,1,1,"1",100
"마포구","토요일",9,0,1,"1",50
"마포구","토요일",9,1,1,"0.9",50
"마포구","토요일",10,0,1,"1",46.6666666666667
"마포구","토요일",10,1,1,"0.9",66.6666666666667
"마포구","토요일",11,0,1,"1",50
"마포구","토요일",11,1,1,"0.9",75
"마포구","토요일",12,0,1,"1",53.8461538461538
"마포구","토요일",12,1,1,"0.9",40
"마포구","토요일",13,0,1,"1",53.3333333333333
"마포구","토요일",13,1,1,"1",100
"마포구","토요일",14,0,1,"1",35.2941176470588
"마포구","토요일",15,0,1,"1",52.9411764705882
"마포구","토요일",15,1,1,"0.8",100
"마포구","토요일",16,0,1,"1",55.5555555555556
"마포구","토요일",17,0,1,"1",44.4444444444444
"마포구","토요일",18,0,1,"1",66.6666666666667
"마포구","토요일",19,0,1,"1",72.2222222222222
"마포구","토요일",20,0,1,"1",72.2222222222222
"마포구","토요일",21,0,1,"1",66.6666666666667
"마포구","토요일",22,0,1,"1",50
"마포구","토요일",23,0,1,"0.9",38.8888888888889
"마포구","화요일",9,0,0,"0.9",29.4117647058824
"마포구","화요일",9,0,1,"0.9",100
"마포구","화요일",9,1,0,"1.1",100
"마포구","화요일",10,0,0,"1",41.1764705882353
"마포구","화요일",10,0,1,"1.1",100
"마포구","화요일",10,1,0,"1",100
"마포구","화요일",11,0,0,"1",62.5
"마포구","화요일",11,0,1,"0.8",100
"마포구","화요일",11,1,0,"0.9",100
"마포구","화요일",12,0,0,"1",58.8235294117647
"마포구","화요일",12,0,1,"0.9",100
"마포구","화요일",12,1,0,"0.9",100
"마포구","화요일",13,0,0,"1",58.8235294117647
"마포구","화요일",13,0,1,"1",100
"마포구","화요일",13,1,0,"1.1",100
"마포구","화요일",14,0,0,"1",68.75
"마포구","화요일",14,0,1,"0.9",100
"마포구","화요일",14,1,0,"0.9",50
"마포구","화요일",15,0,0,"1",61.1111111111111
"마포구","화요일",15,0,1,"0.9",100
"마포구","화요일",16,0,0,"1",61.1111111111111
"마포구","화요일",16,0,1,"1",100
"마포구","화요일",17,0,0,"1",50
"마포구","화요일",17,0,1,"0.9",100
"마포구","화요일",18,0,0,"1",66.6666666666667
"마포구","화요일",18,0,1,"1",100
"마포구","화요일",19,0,0,"1",38.8888888888889
"마포구","화요일",19,0,1,"0.9",100
"마포구","화요일",20,0,0,"1",55.5555555555556
"마포구","화요일",20,0,1,"1",100
"마포구","화요일",21,0,0,"1",41.1764705882353
"마포구","화요일",21,0,1,"1.2",100
"마포구","화요일",21,1,0,"0.9",100
"마포구","화요일",22,0,0,"1",52.9411764705882
"마포구","화요일",22,0,1,"1",100
"마포구","화요일",22,1,0,"1",100
"마포구","화요일",23,0,0,"1",35.2941176470588
"마포구","화요일",23,0,1,"1",100
"마포구","화요일",23,1,0,"0.9",100
"서대문구","금요일",9,0,0,"1",21.4285714285714
"서대문구","금요일",9,1,0,"0.8",100
"서대문구","금요일",9,1,1,"1.6",100
"서대문구","금요일",10,0,0,"1",31.25
"서대문구","금요일",11,0,0,"0.9",37.5
"서대문구","금요일",12,0,0,"1",40
"서대문구","금요일",12,0,1,"1",100
"서대문구","금요일",12,1,0,"0.8",100
"서대문구","금요일",13,0,0,"1",43.75
"서대문구","금요일",13,0,1,"1",100
"서대문구","금요일",14,0,0,"0.9",35.2941176470588
"서대문구","금요일",15,0,0,"1",31.25
"서대문구","금요일",15,1,1,"1.9",100
"서대문구","금요일",16,0,0,"0.9",35.2941176470588
"서대문구","금요일",17,0,0,"1",35.2941176470588
"서대문구","금요일",17,1,1,"1.5",100
"서대문구","금요일",18,0,0,"1",50
"서대문구","금요일",18,1,1,"1.1",100
"서대문구","금요일",19,0,0,"1",29.4117647058824
"서대문구","금요일",20,0,0,"1",52.9411764705882
"서대문구","금요일",21,0,0,"1",66.6666666666667
"서대문구","금요일",21,1,0,"1",100
"서대문구","금요일",21,1,1,"1.2",100
"서대문구","금요일",22,0,0,"0.9",25
"서대문구","금요일",22,1,1,"1.4",100
"서대문구","금요일",23,0,0,"0.9",26.6666666666667
"서대문구","금요일",23,1,0,"0.9",50
"서대문구","금요일",23,1,1,"1.3",100
"서대문구","목요일",9,0,0,"1",22.2222222222222
"서대문구","목요일",9,1,0,"0.5",100
"서대문구","목요일",10,0,0,"1",29.4117647058824
"서대문구","목요일",10,1,0,"0.8",50
"서대문구","목요일",11,0,0,"1",44.4444444444444
"서대문구","목요일",11,1,0,"0.7",100
"서대문구","목요일",12,0,0,"1",52.9411764705882
"서대문구","목요일",12,1,0,"0.8",50
"서대문구","목요일",13,0,0,"1",41.1764705882353
"서대문구","목요일",13,1,0,"1",50
"서대문구","목요일",14,0,0,"1",47.0588235294118
"서대문구","목요일",14,1,0,"0.9",50
"서대문구","목요일",15,0,0,"0.9",33.3333333333333
"서대문구","목요일",15,1,0,"1",100
"서대문구","목요일",16,0,0,"1",41.1764705882353
"서대문구","목요일",16,1,0,"1.1",50
"서대문구","목요일",17,0,0,"1",38.8888888888889
"서대문구","목요일",17,1,0,"0.9",100
"서대문구","목요일",18,0,0,"1",83.3333333333333
"서대문구","목요일",18,1,0,"1",100
"서대문구","목요일",19,0,0,"1",77.7777777777778
"서대문구","목요일",19,1,0,"0.9",100
"서대문구","목요일",20,0,0,"1",41.1764705882353
"서대문구","목요일",20,1,0,"1",50
"서대문구","목요일",21,0,0,"1",43.75
"서대문구","목요일",21,1,0,"1.2",66.6666666666667
"서대문구","목요일",22,0,0,"1",50
"서대문구","목요일",22,1,0,"1.5",100
"서대문구","목요일",23,0,0,"0.9",27.7777777777778
"서대문구","목요일",23,1,0,"1.5",100
"서대문구","수요일",9,0,0,"0.8",29.4117647058824
"서대문구","수요일",9,0,1,"1",100
"서대문구","수요일",9,1,0,"0.9",100
"서대문구","수요일",10,0,0,"1",35.2941176470588
"서대문구","수요일",10,0,1,"1",100
"서대문구","수요일",10,1,0,"1",100
"서대문구","수요일",11,0,0,"0.9",41.1764705882353
"서대문구","수요일",11,0,1,"1",100
"서대문구","수요일",11,1,0,"0.9",100
"서대문구","수요일",12,0,0,"1",47.0588235294118
"서대문구","수요일",12,0,1,"0.9",100
"서대문구","수요일",12,1,0,"0.8",100
"서대문구","수요일",13,0,0,"1.1",35.2941176470588
"서대문구","수요일",13,0,1,"1",100
"서대문구","수요일",13,1,0,"0.8",100
"서대문구","수요일",14,0,0,"0.9",35.2941176470588
"서대문구","수요일",14,0,1,"1",100
"서대문구","수요일",14,1,0,"0.8",100
"서대문구","수요일",15,0,0,"1",33.3333333333333
"서대문구","수요일",15,0,1,"1.1",100
"서대문구","수요일",16,0,0,"1",44.4444444444444
"서대문구","수요일",16,0,1,"1.1",100
"서대문구","수요일",17,0,0,"1",58.8235294117647
"서대문구","수요일",17,0,1,"1.1",100
"서대문구","수요일",17,1,0,"0.9",100
"서대문구","수요일",18,0,0,"1",66.6666666666667
"서대문구","수요일",18,0,1,"1",100
"서대문구","수요일",19,0,0,"1",44.4444444444444
"서대문구","수요일",19,0,1,"1.1",100
"서대문구","수요일",20,0,0,"1",50
"서대문구","수요일",20,0,1,"1.2",100
"서대문구","수요일",21,0,0,"0.9",35.2941176470588
"서대문구","수요일",21,0,1,"1.2",100
"서대문구","수요일",21,1,0,"0.8",100
"서대문구","수요일",22,0,0,"1",50
"서대문구","수요일",22,0,1,"0.9",100
"서대문구","수요일",23,0,0,"1.1",33.3333333333333
"서대문구","수요일",23,0,1,"0.8",100
"서대문구","월요일",9,0,0,"1",31.25
"서대문구","월요일",9,0,1,"0.9",50
"서대문구","월요일",9,1,0,"0.6",100
"서대문구","월요일",10,0,0,"0.9",31.25
"서대문구","월요일",10,0,1,"0.9",100
"서대문구","월요일",10,1,0,"0.8",100
"서대문구","월요일",11,0,0,"1.1",35.2941176470588
"서대문구","월요일",11,0,1,"0.8",50
"서대문구","월요일",12,0,0,"1",35.2941176470588
"서대문구","월요일",12,0,1,"1",50
"서대문구","월요일",13,0,0,"0.9",29.4117647058824
"서대문구","월요일",13,0,1,"1.1",50
"서대문구","월요일",14,0,0,"0.9",47.0588235294118
"서대문구","월요일",14,0,1,"1.1",50
"서대문구","월요일",15,0,0,"0.9",35.2941176470588
"서대문구","월요일",15,0,1,"0.9",50
"서대문구","월요일",16,0,0,"0.9",41.1764705882353
"서대문구","월요일",16,0,1,"1.2",50
"서대문구","월요일",17,0,0,"1",47.0588235294118
"서대문구","월요일",17,0,1,"1.1",50
"서대문구","월요일",18,0,0,"1",47.0588235294118
"서대문구","월요일",18,0,1,"1",50
"서대문구","월요일",19,0,0,"1",76.4705882352941
"서대문구","월요일",19,0,1,"1",100
"서대문구","월요일",20,0,0,"1",82.3529411764706
"서대문구","월요일",20,0,1,"0.9",50
"서대문구","월요일",21,0,0,"1",29.4117647058824
"서대문구","월요일",21,0,1,"1",50
"서대문구","월요일",22,0,0,"1",47.0588235294118
"서대문구","월요일",22,0,1,"1.1",100
"서대문구","월요일",23,0,0,"1",52.9411764705882
"서대문구","월요일",23,0,1,"1",100
"서대문구","일요일",9,0,1,"1.2",37.5
"서대문구","일요일",9,1,1,"0.9",66.6666666666667
"서대문구","일요일",10,0,1,"1",27.7777777777778
"서대문구","일요일",10,1,1,"0.7",100
"서대문구","일요일",11,0,1,"1.1",38.8888888888889
"서대문구","일요일",11,1,1,"0.8",100
"서대문구","일요일",12,0,1,"1",52.9411764705882
"서대문구","일요일",12,1,1,"0.9",50
"서대문구","일요일",13,0,1,"0.9",33.3333333333333
"서대문구","일요일",13,1,1,"0.9",100
"서대문구","일요일",14,0,1,"1",55.5555555555556
"서대문구","일요일",14,1,1,"0.9",100
"서대문구","일요일",15,0,1,"1",52.9411764705882
"서대문구","일요일",15,1,1,"0.8",50
"서대문구","일요일",16,0,1,"0.9",38.8888888888889
"서대문구","일요일",16,1,1,"0.9",100
"서대문구","일요일",17,0,1,"1",55.5555555555556
"서대문구","일요일",17,1,1,"1",100
"서대문구","일요일",18,0,1,"1",55.5555555555556
"서대문구","일요일",18,1,1,"0.9",100
"서대문구","일요일",19,0,1,"1",55.5555555555556
"서대문구","일요일",19,1,1,"0.9",100
"서대문구","일요일",20,0,1,"1",44.4444444444444
"서대문구","일요일",20,1,1,"0.9",100
"서대문구","일요일",21,0,1,"1",35.2941176470588
"서대문구","일요일",21,1,1,"0.9",50
"서대문구","일요일",22,0,1,"1",50
"서대문구","일요일",22,1,1,"1.1",100
"서대문구","일요일",23,0,1,"0.9",33.3333333333333
"서대문구","일요일",23,1,1,"0.9",100
"서대문구","토요일",9,0,1,"1",28.5714285714286
"서대문구","토요일",9,1,1,"0.8",50
"서대문구","토요일",10,0,1,"1",33.3333333333333
"서대문구","토요일",10,1,1,"0.9",66.6666666666667
"서대문구","토요일",11,0,1,"1.1",28.5714285714286
"서대문구","토요일",11,1,1,"0.9",50
"서대문구","토요일",12,0,1,"1",69.2307692307692
"서대문구","토요일",12,1,1,"1",60
"서대문구","토요일",13,0,1,"1",46.6666666666667
"서대문구","토요일",13,1,1,"0.9",50
"서대문구","토요일",14,0,1,"1",35.2941176470588
"서대문구","토요일",15,0,1,"1",52.9411764705882
"서대문구","토요일",15,1,1,"0.7",100
"서대문구","토요일",16,0,1,"1.1",44.4444444444444
"서대문구","토요일",17,0,1,"1.1",38.8888888888889
"서대문구","토요일",18,0,1,"1",55.5555555555556
"서대문구","토요일",19,0,1,"1",50
"서대문구","토요일",20,0,1,"1",33.3333333333333
"서대문구","토요일",21,0,1,"1",38.8888888888889
"서대문구","토요일",22,0,1,"1",27.7777777777778
"서대문구","토요일",23,0,1,"1",33.3333333333333
"서대문구","화요일",9,0,0,"0.9",23.5294117647059
"서대문구","화요일",9,0,1,"1.4",100
"서대문구","화요일",9,1,0,"1",100
"서대문구","화요일",10,0,0,"0.9",29.4117647058824
"서대문구","화요일",10,0,1,"1.3",100
"서대문구","화요일",10,1,0,"1",100
"서대문구","화요일",11,0,0,"1",50
"서대문구","화요일",11,0,1,"1",100
"서대문구","화요일",11,1,0,"0.9",50
"서대문구","화요일",12,0,0,"1",35.2941176470588
"서대문구","화요일",12,0,1,"1",100
"서대문구","화요일",12,1,0,"0.9",100
"서대문구","화요일",13,0,0,"1",47.0588235294118
"서대문구","화요일",13,0,1,"1",100
"서대문구","화요일",13,1,0,"1",100
"서대문구","화요일",14,0,0,"0.9",31.25
"서대문구","화요일",14,0,1,"1.1",100
"서대문구","화요일",14,1,0,"0.9",50
"서대문구","화요일",15,0,0,"1",33.3333333333333
"서대문구","화요일",15,0,1,"0.9",100
"서대문구","화요일",16,0,0,"1",61.1111111111111
"서대문구","화요일",16,0,1,"1.3",100
"서대문구","화요일",17,0,0,"1",50
"서대문구","화요일",17,0,1,"1.2",100
"서대문구","화요일",18,0,0,"1",55.5555555555556
"서대문구","화요일",18,0,1,"1",100
"서대문구","화요일",19,0,0,"1",50
"서대문구","화요일",19,0,1,"0.9",100
"서대문구","화요일",20,0,0,"1",50
"서대문구","화요일",20,0,1,"1.1",100
"서대문구","화요일",21,0,0,"1",47.0588235294118
"서대문구","화요일",21,0,1,"1.1",100
"서대문구","화요일",21,1,0,"0.9",100
"서대문구","화요일",22,0,0,"1",47.0588235294118
"서대문구","화요일",22,0,1,"1.1",100
"서대문구","화요일",22,1,0,"0.9",100
"서대문구","화요일",23,0,0,"0.9",35.2941176470588
"서대문구","화요일",23,0,1,"0.8",100
"서대문구","화요일",23,1,0,"0.8",100
"서초구","금요일",9,0,0,"0.9",50
"서초구","금요일",9,1,0,"1",100
"서초구","금요일",9,1,1,"1.4",100
"서초구","금요일",10,0,0,"0.9",43.75
"서초구","금요일",11,0,0,"1",75
"서초구","금요일",12,0,0,"0.9",33.3333333333333
"서초구","금요일",12,0,1,"1.2",100
"서초구","금요일",12,1,0,"1",100
"서초구","금요일",13,0,0,"1",50
"서초구","금요일",13,0,1,"1",100
"서초구","금요일",14,0,0,"1",52.9411764705882
"서초구","금요일",15,0,0,"1",37.5
"서초구","금요일",15,1,1,"1.3",100
"서초구","금요일",16,0,0,"0.9",41.1764705882353
"서초구","금요일",17,0,0,"0.9",35.2941176470588
"서초구","금요일",17,1,1,"1.2",100
"서초구","금요일",18,0,0,"1",62.5
"서초구","금요일",18,1,1,"1",100
"서초구","금요일",19,0,0,"1",52.9411764705882
"서초구","금요일",20,0,0,"1",47.0588235294118
"서초구","금요일",21,0,0,"1",46.6666666666667
"서초구","금요일",21,1,0,"1.1",100
"서초구","금요일",21,1,1,"0.9",100
"서초구","금요일",22,0,0,"1",43.75
"서초구","금요일",22,1,1,"1.1",100
"서초구","금요일",23,0,0,"1",40
"서초구","금요일",23,1,0,"0.8",50
"서초구","금요일",23,1,1,"1.1",100
"서초구","목요일",9,0,0,"0.9",50
"서초구","목요일",9,1,0,"0.7",100
"서초구","목요일",10,0,0,"0.9",35.2941176470588
"서초구","목요일",10,1,0,"0.8",50
"서초구","목요일",11,0,0,"1",72.2222222222222
"서초구","목요일",11,1,0,"0.6",100
"서초구","목요일",12,0,0,"1",47.0588235294118
"서초구","목요일",12,1,0,"0.6",50
"서초구","목요일",13,0,0,"1",58.8235294117647
"서초구","목요일",13,1,0,"0.9",50
"서초구","목요일",14,0,0,"1",47.0588235294118
"서초구","목요일",14,1,0,"1.1",50
"서초구","목요일",15,0,0,"1",50
"서초구","목요일",15,1,0,"0.8",100
"서초구","목요일",16,0,0,"1",41.1764705882353
"서초구","목요일",16,1,0,"0.8",50
"서초구","목요일",17,0,0,"1",66.6666666666667
"서초구","목요일",17,1,0,"0.6",100
"서초구","목요일",18,0,0,"1",38.8888888888889
"서초구","목요일",18,1,0,"0.8",100
"서초구","목요일",19,0,0,"1",55.5555555555556
"서초구","목요일",19,1,0,"0.9",100
"서초구","목요일",20,0,0,"1",58.8235294117647
"서초구","목요일",20,1,0,"1.1",50
"서초구","목요일",21,0,0,"1",43.75
"서초구","목요일",21,1,0,"1.1",66.6666666666667
"서초구","목요일",22,0,0,"0.9",27.7777777777778
"서초구","목요일",22,1,0,"1",100
"서초구","목요일",23,0,0,"1",33.3333333333333
