"rain_predict","test_data_all_rain.reg_date","test_data_all_rain.hour_reg","test_data_all_rain.pick_rgn2_nm"
158.128021330937,2023-05-05,"14","성북구"
276.25602520517,2023-05-05,"14","송파구"
136.190146594889,2023-05-05,"14","양천구"
177.06763486111,2023-05-05,"14","영등포구"
119.665687131179,2023-05-05,"14","용산구"
118.510764857965,2023-05-05,"14","은평구"
97.5630510490326,2023-05-05,"14","종로구"
100.313734538188,2023-05-05,"14","중구"
102.551654939128,2023-05-05,"14","중랑구"
416.704942277026,2023-05-05,"15","강남구"
111.546786357494,2023-05-05,"15","강동구"
91.021617682892,2023-05-05,"15","강북구"
182.169127665555,2023-05-05,"15","강서구"
242.224540854127,2023-05-05,"15","관악구"
115.977076877939,2023-05-05,"15","광진구"
109.719621113213,2023-05-05,"15","구로구"
86.3422099124859,2023-05-05,"15","금천구"
140.152098956596,2023-05-05,"15","노원구"
73.2384301310881,2023-05-05,"15","도봉구"
124.170219608127,2023-05-05,"15","동대문구"
125.126593087679,2023-05-05,"15","동작구"
213.52516929958,2023-05-05,"15","마포구"
128.521604403473,2023-05-05,"15","서대문구"
180.043265465453,2023-05-05,"15","서초구"
116.145409988197,2023-05-05,"15","성동구"
144.953813722086,2023-05-05,"15","성북구"
268.313221296589,2023-05-05,"15","송파구"
140.612086702893,2023-05-05,"15","양천구"
173.149258950369,2023-05-05,"15","영등포구"
115.982741710706,2023-05-05,"15","용산구"
107.265251374733,2023-05-05,"15","은평구"
82.3813899767939,2023-05-05,"15","종로구"
88.4067823209693,2023-05-05,"15","중구"
85.623090772953,2023-05-05,"15","중랑구"
491.994658240387,2023-05-05,"16","강남구"
143.265306632451,2023-05-05,"16","강동구"
111.203490736277,2023-05-05,"16","강북구"
221.696026916943,2023-05-05,"16","강서구"
292.912070348257,2023-05-05,"16","관악구"
138.791521797666,2023-05-05,"16","광진구"
133.816457573374,2023-05-05,"16","구로구"
104.186193341897,2023-05-05,"16","금천구"
172.719364588181,2023-05-05,"16","노원구"
92.2021761907976,2023-05-05,"16","도봉구"
149.449701216202,2023-05-05,"16","동대문구"
157.485106713227,2023-05-05,"16","동작구"
255.560632549364,2023-05-05,"16","마포구"
155.454108722242,2023-05-05,"16","서대문구"
215.433521974116,2023-05-05,"16","서초구"
144.017190034417,2023-05-05,"16","성동구"
182.287874943133,2023-05-05,"16","성북구"
316.383638651601,2023-05-05,"16","송파구"
176.900740519898,2023-05-05,"16","양천구"
209.4556560689,2023-05-05,"16","영등포구"
134.017450829925,2023-05-05,"16","용산구"
136.394409441975,2023-05-05,"16","은평구"
100.562284040528,2023-05-05,"16","종로구"
99.5046662352264,2023-05-05,"16","중구"
111.031178213943,2023-05-05,"16","중랑구"
658.103351789074,2023-05-05,"17","강남구"
217.687206692063,2023-05-05,"17","강동구"
158.355558758201,2023-05-05,"17","강북구"
364.451421292724,2023-05-05,"17","강서구"
452.41111285993,2023-05-05,"17","관악구"
213.403526439529,2023-05-05,"17","광진구"
212.011737394274,2023-05-05,"17","구로구"
169.915577756491,2023-05-05,"17","금천구"
253.049430065465,2023-05-05,"17","노원구"
132.759867586349,2023-05-05,"17","도봉구"
231.808639911836,2023-05-05,"17","동대문구"
252.479650211144,2023-05-05,"17","동작구"
404.631228090037,2023-05-05,"17","마포구"
257.018341341575,2023-05-05,"17","서대문구"
337.314020371592,2023-05-05,"17","서초구"
233.962538615033,2023-05-05,"17","성동구"
291.194671105655,2023-05-05,"17","성북구"
512.808259977643,2023-05-05,"17","송파구"
261.446552218612,2023-05-05,"17","양천구"
353.717512626538,2023-05-05,"17","영등포구"
208.566510660669,2023-05-05,"17","용산구"
216.983656619957,2023-05-05,"17","은평구"
155.709162748687,2023-05-05,"17","종로구"
151.395165795965,2023-05-05,"17","중구"
161.535961401909,2023-05-05,"17","중랑구"
841.470396138136,2023-05-05,"18","강남구"
289.136789947629,2023-05-05,"18","강동구"
218.712939829554,2023-05-05,"18","강북구"
507.639818464578,2023-05-05,"18","강서구"
603.808010764934,2023-05-05,"18","관악구"
293.245215313339,2023-05-05,"18","광진구"
312.225379321877,2023-05-05,"18","구로구"
224.868138794417,2023-05-05,"18","금천구"
359.982531719525,2023-05-05,"18","노원구"
178.724722284772,2023-05-05,"18","도봉구"
325.183239142479,2023-05-05,"18","동대문구"
358.604516995471,2023-05-05,"18","동작구"
576.153638933696,2023-05-05,"18","마포구"
350.024101619297,2023-05-05,"18","서대문구"
441.003357532526,2023-05-05,"18","서초구"
321.197247485928,2023-05-05,"18","성동구"
401.565681134046,2023-05-05,"18","성북구"
701.273519453089,2023-05-05,"18","송파구"
343.148578931488,2023-05-05,"18","양천구"
505.724757891717,2023-05-05,"18","영등포구"
278.978868189875,2023-05-05,"18","용산구"
307.575184913352,2023-05-05,"18","은평구"
180.096346392729,2023-05-05,"18","종로구"
186.040322095144,2023-05-05,"18","중구"
228.98162623727,2023-05-05,"18","중랑구"
815.576979949267,2023-05-05,"19","강남구"
288.46370343964,2023-05-05,"19","강동구"
230.650237598613,2023-05-05,"19","강북구"
521.621072563207,2023-05-05,"19","강서구"
651.860345841571,2023-05-05,"19","관악구"
302.949831509918,2023-05-05,"19","광진구"
325.413160796435,2023-05-05,"19","구로구"
227.512716045763,2023-05-05,"19","금천구"
354.543537578116,2023-05-05,"19","노원구"
175.105135390565,2023-05-05,"19","도봉구"
318.328141101199,2023-05-05,"19","동대문구"
330.395151403167,2023-05-05,"19","동작구"
586.168003943747,2023-05-05,"19","마포구"
324.669155097236,2023-05-05,"19","서대문구"
407.931685577748,2023-05-05,"19","서초구"
312.664807661626,2023-05-05,"19","성동구"
397.475626307498,2023-05-05,"19","성북구"
730.501346119965,2023-05-05,"19","송파구"
329.898503965113,2023-05-05,"19","양천구"
480.082683738675,2023-05-05,"19","영등포구"
276.648267413402,2023-05-05,"19","용산구"
319.752471562097,2023-05-05,"19","은평구"
161.931098994447,2023-05-05,"19","종로구"
158.020786209148,2023-05-05,"19","중구"
252.4228252738,2023-05-05,"19","중랑구"
667.345903617156,2023-05-05,"20","강남구"
250.572480806041,2023-05-05,"20","강동구"
200.47067422218,2023-05-05,"20","강북구"
448.812164555329,2023-05-05,"20","강서구"
573.179197683613,2023-05-05,"20","관악구"
246.638738682373,2023-05-05,"20","광진구"
256.499701872312,2023-05-05,"20","구로구"
187.799428353866,2023-05-05,"20","금천구"
304.634894971722,2023-05-05,"20","노원구"
146.397301805413,2023-05-05,"20","도봉구"
271.770666197565,2023-05-05,"20","동대문구"
278.249058541352,2023-05-05,"20","동작구"
471.15429272653,2023-05-05,"20","마포구"
264.439373740378,2023-05-05,"20","서대문구"
315.085050549963,2023-05-05,"20","서초구"
243.315850591482,2023-05-05,"20","성동구"
331.320477409684,2023-05-05,"20","성북구"
604.648009762826,2023-05-05,"20","송파구"
263.83521281591,2023-05-05,"20","양천구"
387.701955520623,2023-05-05,"20","영등포구"
225.926050316505,2023-05-05,"20","용산구"
279.82630735747,2023-05-05,"20","은평구"
126.295169216615,2023-05-05,"20","종로구"
135.700159901457,2023-05-05,"20","중구"
231.5768405002,2023-05-05,"20","중랑구"
528.914455152609,2023-05-05,"21","강남구"
188.064705957483,2023-05-05,"21","강동구"
158.898925944391,2023-05-05,"21","강북구"
343.640500875271,2023-05-05,"21","강서구"
485.952625704569,2023-05-05,"21","관악구"
192.59526269143,2023-05-05,"21","광진구"
189.372978503617,2023-05-05,"21","구로구"
146.778775619868,2023-05-05,"21","금천구"
220.043024005264,2023-05-05,"21","노원구"
106.406953789239,2023-05-05,"21","도봉구"
199.369794093805,2023-05-05,"21","동대문구"
207.832150195671,2023-05-05,"21","동작구"
301.460672143084,2023-05-05,"21","마포구"
204.528472382212,2023-05-05,"21","서대문구"
220.983419780134,2023-05-05,"21","서초구"
179.793375730082,2023-05-05,"21","성동구"
230.26811551554,2023-05-05,"21","성북구"
447.329182820308,2023-05-05,"21","송파구"
206.291696919289,2023-05-05,"21","양천구"
283.269650092924,2023-05-05,"21","영등포구"
148.846687943258,2023-05-05,"21","용산구"
204.395342974787,2023-05-05,"21","은평구"
94.0782762245499,2023-05-05,"21","종로구"
96.2308176180579,2023-05-05,"21","중구"
171.214302098752,2023-05-05,"21","중랑구"
451.303822966634,2023-05-05,"22","강남구"
140.686083865498,2023-05-05,"22","강동구"
116.146625423483,2023-05-05,"22","강북구"
266.68257705054,2023-05-05,"22","강서구"
390.943541968238,2023-05-05,"22","관악구"
147.15728622702,2023-05-05,"22","광진구"
142.058100826643,2023-05-05,"22","구로구"
108.096300775277,2023-05-05,"22","금천구"
168.756715088142,2023-05-05,"22","노원구"
83.596053876454,2023-05-05,"22","도봉구"
159.954189900396,2023-05-05,"22","동대문구"
159.386641540731,2023-05-05,"22","동작구"
250.334316029201,2023-05-05,"22","마포구"
155.257533357773,2023-05-05,"22","서대문구"
161.875378483925,2023-05-05,"22","서초구"
131.165001132755,2023-05-05,"22","성동구"
175.08904214586,2023-05-05,"22","성북구"
342.506097110374,2023-05-05,"22","송파구"
162.750569687999,2023-05-05,"22","양천구"
209.891651484834,2023-05-05,"22","영등포구"
112.294168285885,2023-05-05,"22","용산구"
150.312428073798,2023-05-05,"22","은평구"
68.5648646584669,2023-05-05,"22","종로구"
71.8215771516565,2023-05-05,"22","중구"
124.09957493566,2023-05-05,"22","중랑구"
370.683394025652,2023-05-05,"23","강남구"
97.8909978271693,2023-05-05,"23","강동구"
73.3940662516795,2023-05-05,"23","강북구"
199.166046185373,2023-05-05,"23","강서구"
331.506863553337,2023-05-05,"23","관악구"
104.46994899361,2023-05-05,"23","광진구"
98.9666142068698,2023-05-05,"23","구로구"
76.7770113457525,2023-05-05,"23","금천구"
102.521798363327,2023-05-05,"23","노원구"
55.7460250775307,2023-05-05,"23","도봉구"
110.315821552205,2023-05-05,"23","동대문구"
112.293506539762,2023-05-05,"23","동작구"
191.908196899547,2023-05-05,"23","마포구"
120.127513481237,2023-05-05,"23","서대문구"
116.011366497195,2023-05-05,"23","서초구"
86.9061730146137,2023-05-05,"23","성동구"
121.735348505085,2023-05-05,"23","성북구"
246.307734343308,2023-05-05,"23","송파구"
93.3714264051744,2023-05-05,"23","양천구"
158.85292692968,2023-05-05,"23","영등포구"
87.1006152846965,2023-05-05,"23","용산구"
111.875700169724,2023-05-05,"23","은평구"
50.9721504103056,2023-05-05,"23","종로구"
55.602549064636,2023-05-05,"23","중구"
80.4189274254043,2023-05-05,"23","중랑구"
